"Axis.1","Axis.2","Axis.3","Axis.4","Axis.5","Axis.6","Axis.7","Axis.8","Axis.9","Axis.10","Axis.11","Axis.12","Axis.13","Axis.14","Axis.15","Axis.16","Axis.17","Axis.18","Axis.19","Axis.20","Axis.21","Axis.22","Axis.23","Sample","Group"
-0.143144800546396,0.0866151117647,-0.0862556940469757,-0.0659649235326796,0.0093134539547317,0.0130169689628525,-0.00376746079792261,0.00164938924291464,0.00212565680228644,-0.00570483672406266,0.014922739342219,-0.0297810743098416,0.0248628559928183,-0.0102945803692471,-0.0128857916938588,0.00916215883887266,-0.0128964708167278,-0.00554815246924915,-0.0182289624560285,0.0542399345589497,0.00577942070070271,0.0419314937186721,0.0657763817453285,"M5","Model"
-0.13150545480141,0.0943313671094142,-0.0848542209749397,-0.0487286637566261,0.0118221751146772,0.014818961778555,-0.000224645451279398,0.0294111897950108,0.00718686345970502,-0.00763095729926892,0.00874443829101384,-0.0081564270914886,0.0275415088931363,-0.0112497000363488,-0.0171477477445141,-0.00184425847374652,0.0213517178058247,0.0116758752039282,-0.00575131209038582,0.065501608037962,0.0146991256800624,0.000555130515352294,-0.0706486001446801,"M6","Model"
0.288812516671863,0.0186430660693042,0.00988960757926427,0.0143304538786139,0.0340531424816403,0.079627932842017,0.110091053360306,0.110937385239956,0.0469196024117792,0.0121975265485768,-0.0454156524816622,-0.0416824021352886,-0.0418969388499627,0.0657516765163032,-0.0259506615815199,-0.011390768484354,0.00890713274781589,-0.00377366143566623,0.00602079912963662,0.00283286560339533,0.00609395049036031,-0.00707379052911396,0.0080514392724237,"Y1","LVX"
0.390551534184081,0.0103860874024596,-0.0314986084029686,-0.0525925785429601,-0.0154694235921283,-0.194024603575951,-0.0376067692206738,-0.02900207415362,0.0847491355953196,-0.00341345055713228,0.00243740222440157,-0.0324827427481224,-0.0190955999667724,0.0225687098480576,-0.000768545171756543,-0.0134627297000432,0.0016982202140958,0.00570859968526591,0.000763311894322972,0.0025811663338219,-0.00450023746792556,0.003525318242651,-0.00275340383167263,"Y2","LVX"
0.330019508541621,0.00834075778174045,0.00195087254068961,-0.0411013441771008,-0.00517212131886094,-0.0334612874424629,0.0346824599463558,-0.0255621621943646,-0.160445963610127,0.037476009171038,-0.0316529121011733,0.0443301962545055,0.0596481086424771,0.0272015964243418,-0.0321326987974543,-0.025449912229378,-0.00927653041754287,0.00292819515350243,-0.00585842530761254,-0.000677957836665674,0.00161457779115198,-0.0011105580176298,0.000510813750769453,"Y3","LVX"
0.326107842295854,0.020935818803094,-0.00896665066277867,-0.0037436129874386,0.0128617012527422,0.00419378996799149,0.0888217151738258,0.0465473854967065,0.0210108863810349,-0.0516615826994435,0.0415040736777889,0.0708970582838398,0.01915149897606,-0.097897368724948,0.0551104483437421,0.0249301793735509,0.000739852234747631,0.000148210325030695,-0.00366682996591185,-0.00620282089532403,-0.00977517454732338,0.00419893551722126,0.00201038649781696,"Y4","LVX"
0.330494861771609,0.0108135923464153,-0.00755084735928767,0.0330834038141364,0.0216442778153422,0.0780720996206644,-0.0827358227676391,-0.0519236592529443,-0.0484713563361634,0.0145739115409212,-0.0379094597267427,-0.102309745823572,-0.036330963772565,-0.0616216832975185,0.0148667919872118,0.0432676178098716,-0.00209730537049581,0.0103228789750622,0.00190313179475567,-0.00296653573018857,0.00169722702345364,0.00160883337961719,-0.00695143355362265,"Y5","LVX"
0.286576244995138,0.00363807578047179,-0.00156172216480658,0.0406718601538267,-0.00816985276533197,0.117805300421443,-0.107981604668102,-0.0488957924071827,0.059911553740428,-0.0106513543569942,0.0670073869166654,0.0735853015405063,0.0171219908305756,0.0446535881328829,-0.020708061468122,-0.0289092040667276,-0.00045680147455164,-0.0111763640054092,0.00169273794273977,0.0044710907881399,0.00457708458316696,0.000122582459915843,0.00247361321461942,"Y6","LVX"
-0.0970686804970858,0.0664005575626488,0.153149580222107,-0.00438454514206006,0.0455888298455045,-0.0333795441293086,-0.085723100361046,0.100281080703035,-0.00420884565619156,0.0448738286510629,0.00880383088878547,0.0306338568782263,0.0141104902570688,0.0136187953811605,-0.00702953879854029,0.0597772551763309,0.033124126323788,0.0462564869493289,-0.0345186066593648,-0.0134468612273291,0.00115036877659389,-0.00607026118497649,0.00865478471623768,"Z1","HQQD"
-0.112243832803867,0.0504832217044686,0.0181844327113586,0.0373643983252852,0.0220735376912065,0.0001324045452197,0.0560844253070378,-0.0477707844663101,0.0571479077280209,0.175269310678274,0.0272579108069797,-0.012716427889768,0.039059666310952,-0.0278764412275095,0.0064820175723067,-0.00537009491706308,-0.011779722314891,-0.0187798031783114,0.0123490515732837,-0.014337099022012,0.0020994326987008,0.00310762175936281,-0.00498879139880056,"Z2","HQQD"
-0.0859410773330768,0.08362752548186,0.0984351683506283,-0.000696794318530143,-0.0651055101784151,-0.0151842898192754,0.0558283932117475,-0.0505704359377228,-0.0600411495388606,0.00451457176421056,0.0937223582453854,0.00486397765934108,-0.116033019290969,0.0111859768370947,-0.0103734999664069,0.0118286149778083,0.0219599028589426,-0.0120265174091393,-0.00759077326279874,0.0166321541833005,0.000190449938162375,-0.0047603835890678,-0.000568582823114033,"Z3","HQQD"
-0.107177472124096,0.0680968758101942,0.147156401212867,0.026946434019617,-0.0109597149128678,0.000798381442811733,0.0253783793582954,-0.0642982549725152,0.0213801440837876,-0.0480130446373574,-0.0482623902501054,0.00484437733558854,0.0374983979591183,0.00419283251184193,-0.00876175997489639,0.0121189626027615,0.0358393927468865,0.0260717447359581,0.0794628086877099,0.020506776831784,-0.0279104058343365,0.000793626612650591,0.00915242417650745,"Z4","HQQD"
-0.0961317830949822,0.0477897944121308,0.145559128465456,0.030073796459692,-0.0157821635778604,0.00714309006245202,0.0481855309617672,-0.0784987956313081,0.0410480638037865,-0.0653132463019725,-0.0496297484535928,-0.015129423514737,0.0317282664007087,0.00994947411305428,-0.000366372993316579,0.00140730013327148,-0.0322234871059404,-0.0120076943480792,-0.0727057265037954,-0.0148027721961868,0.0273874116615221,0.00679050008031186,-0.0113191790940138,"Z5","HQQD"
-0.107798695020382,0.0666636217931205,0.144323363783402,-0.0145065570429743,0.0323264342085462,-0.0192218494844443,-0.0709521432115133,0.0801267831538152,-0.0264407922570344,-0.00844152038427573,-0.0174138745619882,-0.00400376881037886,-0.0232747262344263,-0.0306277874550371,0.0338604931954077,-0.080001474720334,-0.0438751383439424,-0.048434706643395,0.0239443002695951,0.00793503621947689,0.00233622703206425,0.00504295460761637,-0.00340870726173584,"Z6","HQQD"
