"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0072595","maintenance of protein localization in organelle","1/9","45/18860",0.0222222222222222,46.5679012345679,6.68692666171898,0.0212746773370057,0.0377828969099828,0.0087864356214956,"AKT1",1
"BP","GO:0120033","negative regulation of plasma membrane bounded cell projection assembly","1/9","45/18860",0.0222222222222222,46.5679012345679,6.68692666171898,0.0212746773370057,0.0377828969099828,0.0087864356214956,"AKT1",1
"BP","GO:0030279","negative regulation of ossification","1/9","46/18860",0.0217391304347826,45.5555555555556,6.61079359185884,0.0217428425192524,0.038488147160986,0.00895044199565602,"BCL2",1
"BP","GO:0043001","Golgi to plasma membrane protein transport","1/9","46/18860",0.0217391304347826,45.5555555555556,6.61079359185884,0.0217428425192524,0.038488147160986,0.00895044199565602,"AKT1",1
"BP","GO:0140448","signaling receptor ligand precursor processing","1/9","46/18860",0.0217391304347826,45.5555555555556,6.61079359185884,0.0217428425192524,0.038488147160986,0.00895044199565602,"CASP1",1
"BP","GO:0000731","DNA synthesis involved in DNA repair","1/9","47/18860",0.0212765957446809,44.5862884160756,6.53707063680992,0.0222108086305167,0.0388928491644285,0.00904455569232702,"SIRT1",1
"BP","GO:0006953","acute-phase response","1/9","47/18860",0.0212765957446809,44.5862884160756,6.53707063680992,0.0222108086305167,0.0388928491644285,0.00904455569232702,"PTGS2",1
"BP","GO:0014911","positive regulation of smooth muscle cell migration","1/9","47/18860",0.0212765957446809,44.5862884160756,6.53707063680992,0.0222108086305167,0.0388928491644285,0.00904455569232702,"BCL2",1
"BP","GO:0031018","endocrine pancreas development","1/9","47/18860",0.0212765957446809,44.5862884160756,6.53707063680992,0.0222108086305167,0.0388928491644285,0.00904455569232702,"AKT1",1
"BP","GO:0045663","positive regulation of myoblast differentiation","1/9","47/18860",0.0212765957446809,44.5862884160756,6.53707063680992,0.0222108086305167,0.0388928491644285,0.00904455569232702,"MAPK14",1
"BP","GO:0046633","alpha-beta T cell proliferation","1/9","47/18860",0.0212765957446809,44.5862884160756,6.53707063680992,0.0222108086305167,0.0388928491644285,0.00904455569232702,"PTPRC",1
"BP","GO:0051101","regulation of DNA binding","1/9","47/18860",0.0212765957446809,44.5862884160756,6.53707063680992,0.0222108086305167,0.0388928491644285,0.00904455569232702,"MMP9",1
"BP","GO:0070328","triglyceride homeostasis","1/9","47/18860",0.0212765957446809,44.5862884160756,6.53707063680992,0.0222108086305167,0.0388928491644285,0.00904455569232702,"SIRT1",1
"BP","GO:0071364","cellular response to epidermal growth factor stimulus","1/9","47/18860",0.0212765957446809,44.5862884160756,6.53707063680992,0.0222108086305167,0.0388928491644285,0.00904455569232702,"AKT1",1
"BP","GO:0090207","regulation of triglyceride metabolic process","1/9","47/18860",0.0212765957446809,44.5862884160756,6.53707063680992,0.0222108086305167,0.0388928491644285,0.00904455569232702,"SIRT1",1
"BP","GO:0016049","cell growth","2/9","499/18860",0.00400801603206413,8.39902026274772,3.66007270483282,0.0222353529456125,0.0388939166163835,0.00904480392892741,"AKT1/BCL2",2
"BP","GO:0001662","behavioral fear response","1/9","48/18860",0.0208333333333333,43.6574074074074,6.46563194261236,0.0226785757448699,0.0393305075618074,0.00914633341842193,"BCL2",1
"BP","GO:0001774","microglial cell activation","1/9","48/18860",0.0208333333333333,43.6574074074074,6.46563194261236,0.0226785757448699,0.0393305075618074,0.00914633341842193,"PTPRC",1
"BP","GO:0001914","regulation of T cell mediated cytotoxicity","1/9","48/18860",0.0208333333333333,43.6574074074074,6.46563194261236,0.0226785757448699,0.0393305075618074,0.00914633341842193,"PTPRC",1
"BP","GO:0031641","regulation of myelination","1/9","48/18860",0.0208333333333333,43.6574074074074,6.46563194261236,0.0226785757448699,0.0393305075618074,0.00914633341842193,"AKT1",1
"BP","GO:0042789","mRNA transcription by RNA polymerase II","1/9","48/18860",0.0208333333333333,43.6574074074074,6.46563194261236,0.0226785757448699,0.0393305075618074,0.00914633341842193,"PPARG",1
"BP","GO:0048066","developmental pigmentation","1/9","48/18860",0.0208333333333333,43.6574074074074,6.46563194261236,0.0226785757448699,0.0393305075618074,0.00914633341842193,"BCL2",1
"BP","GO:0055090","acylglycerol homeostasis","1/9","48/18860",0.0208333333333333,43.6574074074074,6.46563194261236,0.0226785757448699,0.0393305075618074,0.00914633341842193,"SIRT1",1
"BP","GO:0060043","regulation of cardiac muscle cell proliferation","1/9","48/18860",0.0208333333333333,43.6574074074074,6.46563194261236,0.0226785757448699,0.0393305075618074,0.00914633341842193,"MAPK14",1
"BP","GO:0002209","behavioral defense response","1/9","49/18860",0.0204081632653061,42.766439909297,6.39636068125014,0.0231461439363587,0.0398015702609343,0.00925587933517436,"BCL2",1
"BP","GO:0002673","regulation of acute inflammatory response","1/9","49/18860",0.0204081632653061,42.766439909297,6.39636068125014,0.0231461439363587,0.0398015702609343,0.00925587933517436,"PTGS2",1
"BP","GO:0002861","regulation of inflammatory response to antigenic stimulus","1/9","49/18860",0.0204081632653061,42.766439909297,6.39636068125014,0.0231461439363587,0.0398015702609343,0.00925587933517436,"MAPK14",1
"BP","GO:0007520","myoblast fusion","1/9","49/18860",0.0204081632653061,42.766439909297,6.39636068125014,0.0231461439363587,0.0398015702609343,0.00925587933517436,"MAPK14",1
"BP","GO:0032881","regulation of polysaccharide metabolic process","1/9","49/18860",0.0204081632653061,42.766439909297,6.39636068125014,0.0231461439363587,0.0398015702609343,0.00925587933517436,"AKT1",1
"BP","GO:0035094","response to nicotine","1/9","49/18860",0.0204081632653061,42.766439909297,6.39636068125014,0.0231461439363587,0.0398015702609343,0.00925587933517436,"BCL2",1
"BP","GO:0051099","positive regulation of binding","1/9","49/18860",0.0204081632653061,42.766439909297,6.39636068125014,0.0231461439363587,0.0398015702609343,0.00925587933517436,"MMP9",1
"BP","GO:0060711","labyrinthine layer development","1/9","49/18860",0.0204081632653061,42.766439909297,6.39636068125014,0.0231461439363587,0.0398015702609343,0.00925587933517436,"AKT1",1
"BP","GO:0002920","regulation of humoral immune response","1/9","50/18860",0.02,41.9111111111111,6.32914823468135,0.023613513279008,0.0402221793274507,0.00935369222902334,"PTPRC",1
"BP","GO:0010634","positive regulation of epithelial cell migration","1/9","50/18860",0.02,41.9111111111111,6.32914823468135,0.023613513279008,0.0402221793274507,0.00935369222902334,"MMP9",1
"BP","GO:0010824","regulation of centrosome duplication","1/9","50/18860",0.02,41.9111111111111,6.32914823468135,0.023613513279008,0.0402221793274507,0.00935369222902334,"SIRT1",1
"BP","GO:0014037","Schwann cell differentiation","1/9","50/18860",0.02,41.9111111111111,6.32914823468135,0.023613513279008,0.0402221793274507,0.00935369222902334,"AKT1",1
"BP","GO:0022602","ovulation cycle process","1/9","50/18860",0.02,41.9111111111111,6.32914823468135,0.023613513279008,0.0402221793274507,0.00935369222902334,"SIRT1",1
"BP","GO:0031295","T cell costimulation","1/9","50/18860",0.02,41.9111111111111,6.32914823468135,0.023613513279008,0.0402221793274507,0.00935369222902334,"AKT1",1
"BP","GO:0035850","epithelial cell differentiation involved in kidney development","1/9","50/18860",0.02,41.9111111111111,6.32914823468135,0.023613513279008,0.0402221793274507,0.00935369222902334,"MMP9",1
"BP","GO:0045947","negative regulation of translational initiation","1/9","50/18860",0.02,41.9111111111111,6.32914823468135,0.023613513279008,0.0402221793274507,0.00935369222902334,"AKT1",1
"BP","GO:0051150","regulation of smooth muscle cell differentiation","1/9","50/18860",0.02,41.9111111111111,6.32914823468135,0.023613513279008,0.0402221793274507,0.00935369222902334,"SIRT1",1
"BP","GO:0002269","leukocyte activation involved in inflammatory response","1/9","51/18860",0.0196078431372549,41.0893246187364,6.2638934672722,0.0240806838468173,0.0405083967402464,0.00942025226218525,"PTPRC",1
"BP","GO:0008206","bile acid metabolic process","1/9","51/18860",0.0196078431372549,41.0893246187364,6.2638934672722,0.0240806838468173,0.0405083967402464,0.00942025226218525,"SIRT1",1
"BP","GO:0031294","lymphocyte costimulation","1/9","51/18860",0.0196078431372549,41.0893246187364,6.2638934672722,0.0240806838468173,0.0405083967402464,0.00942025226218525,"AKT1",1
"BP","GO:0032094","response to food","1/9","51/18860",0.0196078431372549,41.0893246187364,6.2638934672722,0.0240806838468173,0.0405083967402464,0.00942025226218525,"AKT1",1
"BP","GO:0045948","positive regulation of translational initiation","1/9","51/18860",0.0196078431372549,41.0893246187364,6.2638934672722,0.0240806838468173,0.0405083967402464,0.00942025226218525,"AKT1",1
"BP","GO:0046460","neutral lipid biosynthetic process","1/9","51/18860",0.0196078431372549,41.0893246187364,6.2638934672722,0.0240806838468173,0.0405083967402464,0.00942025226218525,"SIRT1",1
"BP","GO:0046463","acylglycerol biosynthetic process","1/9","51/18860",0.0196078431372549,41.0893246187364,6.2638934672722,0.0240806838468173,0.0405083967402464,0.00942025226218525,"SIRT1",1
"BP","GO:0048538","thymus development","1/9","51/18860",0.0196078431372549,41.0893246187364,6.2638934672722,0.0240806838468173,0.0405083967402464,0.00942025226218525,"BCL2",1
"BP","GO:0061082","myeloid leukocyte cytokine production","1/9","51/18860",0.0196078431372549,41.0893246187364,6.2638934672722,0.0240806838468173,0.0405083967402464,0.00942025226218525,"SIRT1",1
"BP","GO:1902116","negative regulation of organelle assembly","1/9","51/18860",0.0196078431372549,41.0893246187364,6.2638934672722,0.0240806838468173,0.0405083967402464,0.00942025226218525,"AKT1",1
"BP","GO:1903573","negative regulation of response to endoplasmic reticulum stress","1/9","51/18860",0.0196078431372549,41.0893246187364,6.2638934672722,0.0240806838468173,0.0405083967402464,0.00942025226218525,"AKT1",1
"BP","GO:1990090","cellular response to nerve growth factor stimulus","1/9","51/18860",0.0196078431372549,41.0893246187364,6.2638934672722,0.0240806838468173,0.0405083967402464,0.00942025226218525,"AKT1",1
"BP","GO:0002455","humoral immune response mediated by circulating immunoglobulin","1/9","52/18860",0.0192307692307692,40.2991452991453,6.20050207553264,0.0245476557137628,0.040912759522938,0.00951428707286462,"PTPRC",1
"BP","GO:0010559","regulation of glycoprotein biosynthetic process","1/9","52/18860",0.0192307692307692,40.2991452991453,6.20050207553264,0.0245476557137628,0.040912759522938,0.00951428707286462,"BCL2",1
"BP","GO:0030521","androgen receptor signaling pathway","1/9","52/18860",0.0192307692307692,40.2991452991453,6.20050207553264,0.0245476557137628,0.040912759522938,0.00951428707286462,"SIRT1",1
"BP","GO:0032369","negative regulation of lipid transport","1/9","52/18860",0.0192307692307692,40.2991452991453,6.20050207553264,0.0245476557137628,0.040912759522938,0.00951428707286462,"AKT1",1
"BP","GO:0045646","regulation of erythrocyte differentiation","1/9","52/18860",0.0192307692307692,40.2991452991453,6.20050207553264,0.0245476557137628,0.040912759522938,0.00951428707286462,"MAPK14",1
"BP","GO:0051403","stress-activated MAPK cascade","1/9","52/18860",0.0192307692307692,40.2991452991453,6.20050207553264,0.0245476557137628,0.040912759522938,0.00951428707286462,"MAPK14",1
"BP","GO:0070849","response to epidermal growth factor","1/9","52/18860",0.0192307692307692,40.2991452991453,6.20050207553264,0.0245476557137628,0.040912759522938,0.00951428707286462,"AKT1",1
"BP","GO:0140353","lipid export from cell","1/9","52/18860",0.0192307692307692,40.2991452991453,6.20050207553264,0.0245476557137628,0.040912759522938,0.00951428707286462,"PTGS2",1
"BP","GO:1905562","regulation of vascular endothelial cell proliferation","1/9","52/18860",0.0192307692307692,40.2991452991453,6.20050207553264,0.0245476557137628,0.040912759522938,0.00951428707286462,"PPARG",1
"BP","GO:0003254","regulation of membrane depolarization","1/9","53/18860",0.0188679245283019,39.538784067086,6.13888600562992,0.025014428953798,0.041225605527304,0.00958703960116738,"BCL2",1
"BP","GO:0019369","arachidonate metabolic process","1/9","53/18860",0.0188679245283019,39.538784067086,6.13888600562992,0.025014428953798,0.041225605527304,0.00958703960116738,"PTGS2",1
"BP","GO:0035987","endodermal cell differentiation","1/9","53/18860",0.0188679245283019,39.538784067086,6.13888600562992,0.025014428953798,0.041225605527304,0.00958703960116738,"MMP9",1
"BP","GO:0048013","ephrin receptor signaling pathway","1/9","53/18860",0.0188679245283019,39.538784067086,6.13888600562992,0.025014428953798,0.041225605527304,0.00958703960116738,"MMP9",1
"BP","GO:0048546","digestive tract morphogenesis","1/9","53/18860",0.0188679245283019,39.538784067086,6.13888600562992,0.025014428953798,0.041225605527304,0.00958703960116738,"BCL2",1
"BP","GO:0050856","regulation of T cell receptor signaling pathway","1/9","53/18860",0.0188679245283019,39.538784067086,6.13888600562992,0.025014428953798,0.041225605527304,0.00958703960116738,"PTPRC",1
"BP","GO:0051985","negative regulation of chromosome segregation","1/9","53/18860",0.0188679245283019,39.538784067086,6.13888600562992,0.025014428953798,0.041225605527304,0.00958703960116738,"SIRT1",1
"BP","GO:0085029","extracellular matrix assembly","1/9","53/18860",0.0188679245283019,39.538784067086,6.13888600562992,0.025014428953798,0.041225605527304,0.00958703960116738,"PPARG",1
"BP","GO:0101023","vascular endothelial cell proliferation","1/9","53/18860",0.0188679245283019,39.538784067086,6.13888600562992,0.025014428953798,0.041225605527304,0.00958703960116738,"PPARG",1
"BP","GO:0140467","integrated stress response signaling","1/9","53/18860",0.0188679245283019,39.538784067086,6.13888600562992,0.025014428953798,0.041225605527304,0.00958703960116738,"AKT1",1
"BP","GO:1904707","positive regulation of vascular associated smooth muscle cell proliferation","1/9","53/18860",0.0188679245283019,39.538784067086,6.13888600562992,0.025014428953798,0.041225605527304,0.00958703960116738,"MMP9",1
"BP","GO:0031103","axon regeneration","1/9","54/18860",0.0185185185185185,38.8065843621399,6.07896293048528,0.0254810036408516,0.041824879713519,0.00972640117710337,"BCL2",1
"BP","GO:0042596","fear response","1/9","54/18860",0.0185185185185185,38.8065843621399,6.07896293048528,0.0254810036408516,0.041824879713519,0.00972640117710337,"BCL2",1
"BP","GO:0048009","insulin-like growth factor receptor signaling pathway","1/9","54/18860",0.0185185185185185,38.8065843621399,6.07896293048528,0.0254810036408516,0.041824879713519,0.00972640117710337,"AKT1",1
"BP","GO:1990089","response to nerve growth factor","1/9","54/18860",0.0185185185185185,38.8065843621399,6.07896293048528,0.0254810036408516,0.041824879713519,0.00972640117710337,"AKT1",1
"BP","GO:0002204","somatic recombination of immunoglobulin genes involved in immune response","1/9","55/18860",0.0181818181818182,38.1010101010101,6.02065577938115,0.0259473798488291,0.0422489902348169,0.0098250283363882,"PTPRC",1
"BP","GO:0002208","somatic diversification of immunoglobulins involved in immune response","1/9","55/18860",0.0181818181818182,38.1010101010101,6.02065577938115,0.0259473798488291,0.0422489902348169,0.0098250283363882,"PTPRC",1
"BP","GO:0006984","ER-nucleus signaling pathway","1/9","55/18860",0.0181818181818182,38.1010101010101,6.02065577938115,0.0259473798488291,0.0422489902348169,0.0098250283363882,"AKT1",1
"BP","GO:0008608","attachment of spindle microtubules to kinetochore","1/9","55/18860",0.0181818181818182,38.1010101010101,6.02065577938115,0.0259473798488291,0.0422489902348169,0.0098250283363882,"SIRT1",1
"BP","GO:0030857","negative regulation of epithelial cell differentiation","1/9","55/18860",0.0181818181818182,38.1010101010101,6.02065577938115,0.0259473798488291,0.0422489902348169,0.0098250283363882,"MMP9",1
"BP","GO:0042551","neuron maturation","1/9","55/18860",0.0181818181818182,38.1010101010101,6.02065577938115,0.0259473798488291,0.0422489902348169,0.0098250283363882,"BCL2",1
"BP","GO:0045190","isotype switching","1/9","55/18860",0.0181818181818182,38.1010101010101,6.02065577938115,0.0259473798488291,0.0422489902348169,0.0098250283363882,"PTPRC",1
"BP","GO:2000648","positive regulation of stem cell proliferation","1/9","55/18860",0.0181818181818182,38.1010101010101,6.02065577938115,0.0259473798488291,0.0422489902348169,0.0098250283363882,"PTPRC",1
"BP","GO:0006111","regulation of gluconeogenesis","1/9","56/18860",0.0178571428571429,37.4206349206349,5.963892313958,0.0264135576516135,0.042708488740171,0.00993188499285596,"SIRT1",1
"BP","GO:0031098","stress-activated protein kinase signaling cascade","1/9","56/18860",0.0178571428571429,37.4206349206349,5.963892313958,0.0264135576516135,0.042708488740171,0.00993188499285596,"MAPK14",1
"BP","GO:0061900","glial cell activation","1/9","56/18860",0.0178571428571429,37.4206349206349,5.963892313958,0.0264135576516135,0.042708488740171,0.00993188499285596,"PTPRC",1
"BP","GO:0071902","positive regulation of protein serine/threonine kinase activity","1/9","56/18860",0.0178571428571429,37.4206349206349,5.963892313958,0.0264135576516135,0.042708488740171,0.00993188499285596,"SIRT1",1
"BP","GO:1900087","positive regulation of G1/S transition of mitotic cell cycle","1/9","56/18860",0.0178571428571429,37.4206349206349,5.963892313958,0.0264135576516135,0.042708488740171,0.00993188499285596,"AKT1",1
"BP","GO:1902895","positive regulation of miRNA transcription","1/9","56/18860",0.0178571428571429,37.4206349206349,5.963892313958,0.0264135576516135,0.042708488740171,0.00993188499285596,"PPARG",1
"BP","GO:2000772","regulation of cellular senescence","1/9","56/18860",0.0178571428571429,37.4206349206349,5.963892313958,0.0264135576516135,0.042708488740171,0.00993188499285596,"SIRT1",1
"BP","GO:0002686","negative regulation of leukocyte migration","1/9","57/18860",0.0175438596491228,36.7641325536062,5.90860474528845,0.026879537123063,0.0432896410554781,0.0100670323167071,"AKT1",1
"BP","GO:0014888","striated muscle adaptation","1/9","57/18860",0.0175438596491228,36.7641325536062,5.90860474528845,0.026879537123063,0.0432896410554781,0.0100670323167071,"PPARG",1
"BP","GO:0033047","regulation of mitotic sister chromatid segregation","1/9","57/18860",0.0175438596491228,36.7641325536062,5.90860474528845,0.026879537123063,0.0432896410554781,0.0100670323167071,"SIRT1",1
"BP","GO:1903351","cellular response to dopamine","1/9","57/18860",0.0175438596491228,36.7641325536062,5.90860474528845,0.026879537123063,0.0432896410554781,0.0100670323167071,"AKT1",1
"BP","GO:0010761","fibroblast migration","1/9","58/18860",0.0172413793103448,36.1302681992337,5.85472938740638,0.0273453183370125,0.043779450539552,0.0101809378096837,"AKT1",1
"BP","GO:0051452","intracellular pH reduction","1/9","58/18860",0.0172413793103448,36.1302681992337,5.85472938740638,0.0273453183370125,0.043779450539552,0.0101809378096837,"BCL2",1
"BP","GO:0051926","negative regulation of calcium ion transport","1/9","58/18860",0.0172413793103448,36.1302681992337,5.85472938740638,0.0273453183370125,0.043779450539552,0.0101809378096837,"BCL2",1
"BP","GO:1903350","response to dopamine","1/9","58/18860",0.0172413793103448,36.1302681992337,5.85472938740638,0.0273453183370125,0.043779450539552,0.0101809378096837,"AKT1",1
"BP","GO:1904035","regulation of epithelial cell apoptotic process","1/9","58/18860",0.0172413793103448,36.1302681992337,5.85472938740638,0.0273453183370125,0.043779450539552,0.0101809378096837,"BCL2",1
"BP","GO:2000107","negative regulation of leukocyte apoptotic process","1/9","58/18860",0.0172413793103448,36.1302681992337,5.85472938740638,0.0273453183370125,0.043779450539552,0.0101809378096837,"BCL2",1
"BP","GO:0000271","polysaccharide biosynthetic process","1/9","59/18860",0.0169491525423729,35.5178907721281,5.80220634325858,0.0278109013672736,0.0440474802356916,0.010243268278292,"AKT1",1
"BP","GO:0002381","immunoglobulin production involved in immunoglobulin-mediated immune response","1/9","59/18860",0.0169491525423729,35.5178907721281,5.80220634325858,0.0278109013672736,0.0440474802356916,0.010243268278292,"PTPRC",1
"BP","GO:0002639","positive regulation of immunoglobulin production","1/9","59/18860",0.0169491525423729,35.5178907721281,5.80220634325858,0.0278109013672736,0.0440474802356916,0.010243268278292,"PTPRC",1
"BP","GO:0032507","maintenance of protein location in cell","1/9","59/18860",0.0169491525423729,35.5178907721281,5.80220634325858,0.0278109013672736,0.0440474802356916,0.010243268278292,"AKT1",1
"BP","GO:0046605","regulation of centrosome cycle","1/9","59/18860",0.0169491525423729,35.5178907721281,5.80220634325858,0.0278109013672736,0.0440474802356916,0.010243268278292,"SIRT1",1
"BP","GO:0046902","regulation of mitochondrial membrane permeability","1/9","59/18860",0.0169491525423729,35.5178907721281,5.80220634325858,0.0278109013672736,0.0440474802356916,0.010243268278292,"BCL2",1
"BP","GO:0050850","positive regulation of calcium-mediated signaling","1/9","59/18860",0.0169491525423729,35.5178907721281,5.80220634325858,0.0278109013672736,0.0440474802356916,0.010243268278292,"PTPRC",1
"BP","GO:0061005","cell differentiation involved in kidney development","1/9","59/18860",0.0169491525423729,35.5178907721281,5.80220634325858,0.0278109013672736,0.0440474802356916,0.010243268278292,"MMP9",1
"BP","GO:0090181","regulation of cholesterol metabolic process","1/9","59/18860",0.0169491525423729,35.5178907721281,5.80220634325858,0.0278109013672736,0.0440474802356916,0.010243268278292,"AKT1",1
"BP","GO:1903018","regulation of glycoprotein metabolic process","1/9","59/18860",0.0169491525423729,35.5178907721281,5.80220634325858,0.0278109013672736,0.0440474802356916,0.010243268278292,"BCL2",1
"BP","GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","1/9","59/18860",0.0169491525423729,35.5178907721281,5.80220634325858,0.0278109013672736,0.0440474802356916,0.010243268278292,"PTPRC",1
"BP","GO:0019748","secondary metabolic process","1/9","60/18860",0.0166666666666667,34.9259259259259,5.75097921955271,0.0282762862876335,0.0446106458421402,0.010374232782075,"BCL2",1
"BP","GO:0031102","neuron projection regeneration","1/9","60/18860",0.0166666666666667,34.9259259259259,5.75097921955271,0.0282762862876335,0.0446106458421402,0.010374232782075,"BCL2",1
"BP","GO:0031648","protein destabilization","1/9","60/18860",0.0166666666666667,34.9259259259259,5.75097921955271,0.0282762862876335,0.0446106458421402,0.010374232782075,"SIRT1",1
"BP","GO:1902930","regulation of alcohol biosynthetic process","1/9","60/18860",0.0166666666666667,34.9259259259259,5.75097921955271,0.0282762862876335,0.0446106458421402,0.010374232782075,"AKT1",1
"BP","GO:0001658","branching involved in ureteric bud morphogenesis","1/9","61/18860",0.0163934426229508,34.3533697632058,5.70099486741054,0.0287414731718579,0.0449950808326292,0.0104636333725758,"BCL2",1
"BP","GO:0001913","T cell mediated cytotoxicity","1/9","61/18860",0.0163934426229508,34.3533697632058,5.70099486741054,0.0287414731718579,0.0449950808326292,0.0104636333725758,"PTPRC",1
"BP","GO:0009299","mRNA transcription","1/9","61/18860",0.0163934426229508,34.3533697632058,5.70099486741054,0.0287414731718579,0.0449950808326292,0.0104636333725758,"PPARG",1
"BP","GO:0034113","heterotypic cell-cell adhesion","1/9","61/18860",0.0163934426229508,34.3533697632058,5.70099486741054,0.0287414731718579,0.0449950808326292,0.0104636333725758,"PTPRC",1
"BP","GO:0043030","regulation of macrophage activation","1/9","61/18860",0.0163934426229508,34.3533697632058,5.70099486741054,0.0287414731718579,0.0449950808326292,0.0104636333725758,"PTPRC",1
"BP","GO:0060986","endocrine hormone secretion","1/9","61/18860",0.0163934426229508,34.3533697632058,5.70099486741054,0.0287414731718579,0.0449950808326292,0.0104636333725758,"PPARG",1
"BP","GO:0071715","icosanoid transport","1/9","61/18860",0.0163934426229508,34.3533697632058,5.70099486741054,0.0287414731718579,0.0449950808326292,0.0104636333725758,"PTGS2",1
"BP","GO:1904645","response to amyloid-beta","1/9","61/18860",0.0163934426229508,34.3533697632058,5.70099486741054,0.0287414731718579,0.0449950808326292,0.0104636333725758,"MMP9",1
"BP","GO:0001541","ovarian follicle development","1/9","62/18860",0.0161290322580645,33.7992831541219,5.65220314611077,0.0292064620936863,0.0453733278224094,0.0105515949397538,"BCL2",1
"BP","GO:0001706","endoderm formation","1/9","62/18860",0.0161290322580645,33.7992831541219,5.65220314611077,0.0292064620936863,0.0453733278224094,0.0105515949397538,"MMP9",1
"BP","GO:0002712","regulation of B cell mediated immunity","1/9","62/18860",0.0161290322580645,33.7992831541219,5.65220314611077,0.0292064620936863,0.0453733278224094,0.0105515949397538,"PTPRC",1
"BP","GO:0002889","regulation of immunoglobulin mediated immune response","1/9","62/18860",0.0161290322580645,33.7992831541219,5.65220314611077,0.0292064620936863,0.0453733278224094,0.0105515949397538,"PTPRC",1
"BP","GO:0010574","regulation of vascular endothelial growth factor production","1/9","62/18860",0.0161290322580645,33.7992831541219,5.65220314611077,0.0292064620936863,0.0453733278224094,0.0105515949397538,"PTGS2",1
"BP","GO:0042306","regulation of protein import into nucleus","1/9","62/18860",0.0161290322580645,33.7992831541219,5.65220314611077,0.0292064620936863,0.0453733278224094,0.0105515949397538,"MAPK14",1
"BP","GO:0045599","negative regulation of fat cell differentiation","1/9","62/18860",0.0161290322580645,33.7992831541219,5.65220314611077,0.0292064620936863,0.0453733278224094,0.0105515949397538,"SIRT1",1
"BP","GO:0071870","cellular response to catecholamine stimulus","1/9","62/18860",0.0161290322580645,33.7992831541219,5.65220314611077,0.0292064620936863,0.0453733278224094,0.0105515949397538,"AKT1",1
"BP","GO:0002931","response to ischemia","1/9","63/18860",0.0158730158730159,33.2627865961199,5.60455670753051,0.0296712531268363,0.0457021671384919,0.0106280667224088,"BCL2",1
"BP","GO:0007080","mitotic metaphase chromosome alignment","1/9","63/18860",0.0158730158730159,33.2627865961199,5.60455670753051,0.0296712531268363,0.0457021671384919,0.0106280667224088,"SIRT1",1
"BP","GO:0016447","somatic recombination of immunoglobulin gene segments","1/9","63/18860",0.0158730158730159,33.2627865961199,5.60455670753051,0.0296712531268363,0.0457021671384919,0.0106280667224088,"PTPRC",1
"BP","GO:0031146","SCF-dependent proteasomal ubiquitin-dependent protein catabolic process","1/9","63/18860",0.0158730158730159,33.2627865961199,5.60455670753051,0.0296712531268363,0.0457021671384919,0.0106280667224088,"AKT1",1
"BP","GO:0046824","positive regulation of nucleocytoplasmic transport","1/9","63/18860",0.0158730158730159,33.2627865961199,5.60455670753051,0.0296712531268363,0.0457021671384919,0.0106280667224088,"MAPK14",1
"BP","GO:0048010","vascular endothelial growth factor receptor signaling pathway","1/9","63/18860",0.0158730158730159,33.2627865961199,5.60455670753051,0.0296712531268363,0.0457021671384919,0.0106280667224088,"MAPK14",1
"BP","GO:0060038","cardiac muscle cell proliferation","1/9","63/18860",0.0158730158730159,33.2627865961199,5.60455670753051,0.0296712531268363,0.0457021671384919,0.0106280667224088,"MAPK14",1
"BP","GO:0070228","regulation of lymphocyte apoptotic process","1/9","63/18860",0.0158730158730159,33.2627865961199,5.60455670753051,0.0296712531268363,0.0457021671384919,0.0106280667224088,"BCL2",1
"BP","GO:0140719","constitutive heterochromatin formation","1/9","63/18860",0.0158730158730159,33.2627865961199,5.60455670753051,0.0296712531268363,0.0457021671384919,0.0106280667224088,"SIRT1",1
"BP","GO:0000768","syncytium formation by plasma membrane fusion","1/9","64/18860",0.015625,32.7430555555556,5.55801079917532,0.030135846345002,0.046111817618294,0.0107233311902624,"MAPK14",1
"BP","GO:0032615","interleukin-12 production","1/9","64/18860",0.015625,32.7430555555556,5.55801079917532,0.030135846345002,0.046111817618294,0.0107233311902624,"MAPK14",1
"BP","GO:0032655","regulation of interleukin-12 production","1/9","64/18860",0.015625,32.7430555555556,5.55801079917532,0.030135846345002,0.046111817618294,0.0107233311902624,"MAPK14",1
"BP","GO:0034198","cellular response to amino acid starvation","1/9","64/18860",0.015625,32.7430555555556,5.55801079917532,0.030135846345002,0.046111817618294,0.0107233311902624,"AKT1",1
"BP","GO:0071868","cellular response to monoamine stimulus","1/9","64/18860",0.015625,32.7430555555556,5.55801079917532,0.030135846345002,0.046111817618294,0.0107233311902624,"AKT1",1
"BP","GO:0071869","response to catecholamine","1/9","64/18860",0.015625,32.7430555555556,5.55801079917532,0.030135846345002,0.046111817618294,0.0107233311902624,"AKT1",1
"BP","GO:0140253","cell-cell fusion","1/9","64/18860",0.015625,32.7430555555556,5.55801079917532,0.030135846345002,0.046111817618294,0.0107233311902624,"MAPK14",1
"BP","GO:0001961","positive regulation of cytokine-mediated signaling pathway","1/9","65/18860",0.0153846153846154,32.2393162393162,5.51252308393245,0.0306002418218535,0.0465593567045992,0.0108274066765675,"CASP1",1
