"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significant"
"PDXP",-0.979718855791416,7.15207262914031,-9.85732172996538,3.32144683660231e-14,2.89934630111743e-12,22.0601569805895,"Down"
"FCGR1B",2.26684412308988,7.89733996286808,9.82794043622823,3.71635020684208e-14,3.23283889965432e-12,21.9493319167639,"Up"
"RGS19",1.23162985668914,9.34179963960953,9.82186173767141,3.80377827235636e-14,3.29748226782893e-12,21.9263927876499,"Up"
"RING1",-0.97243085079506,8.79174593507939,-9.81697128323501,3.87561693323779e-14,3.33674690758897e-12,21.9079351155504,"Down"
"FAM62B",-1.0729318259743,10.1067609970974,-9.80676712561659,4.02994029253888e-14,3.44601016851794e-12,21.8694148590603,"Down"
"SHMT2",-1.07071028029761,8.96225544682571,-9.80524430631539,4.05349535978859e-14,3.45440248627407e-12,21.8636654161219,"Down"
"HIGD2A",-0.87762091996143,10.2966891951856,-9.80429015984772,4.06832472824428e-14,3.45532715094802e-12,21.8600628974944,"Down"
"MSL3L1",1.18576142164792,7.62257651028595,9.79443775711729,4.2246813440879e-14,3.5640432547104e-12,21.8228585710469,"Up"
"TTC4",-0.841880787580144,8.13139186183772,-9.77722749091935,4.51246127747793e-14,3.76851860303839e-12,21.7578472540917,"Down"
"RBM14",-0.877707118753172,9.38420233965673,-9.77638648929329,4.52701916514556e-14,3.76851860303839e-12,21.754669662837,"Down"
"HIST1H3D",0.995263545293841,6.76343082948142,9.76551473659179,4.71952232564581e-14,3.91580169197147e-12,21.7135863608463,"Up"
"SORT1",1.81238800615456,7.89578906806736,9.75514235766474,4.91086025111626e-14,4.06115219450864e-12,21.6743795952983,"Up"
"TXLNA",-0.862067031029254,8.78523524779774,-9.75422001397324,4.92824807191471e-14,4.0621690664897e-12,21.6708927120042,"Down"
"LOC648984",2.20136091235919,7.87849037179676,9.75090086265594,4.99133428563218e-14,4.10072365819585e-12,21.6583441221223,"Up"
"LYAR",-0.984784416437344,8.06434323979979,-9.73787315417648,5.24690474473253e-14,4.26884094765618e-12,21.6090806149523,"Down"
"SGK",-1.66086565015948,9.96744853301242,-9.73215109789006,5.36328134900935e-14,4.34944816497081e-12,21.5874378997264,"Down"
"MAP4K1",-1.33345240681018,7.45096107038994,-9.73116048907792,5.38369081449948e-14,4.35196099924492e-12,21.5836907731476,"Down"
"NHP2L1",-0.889183843396246,8.05570288572901,-9.72027296225547,5.61322332260101e-14,4.52296263878812e-12,21.5425009445458,"Down"
"ID3",-1.24065056696091,6.97299570320838,-9.69071639803802,6.28724698339642e-14,5.03380220263012e-12,21.4306258070096,"Down"
"LOC255809",1.39249671034719,7.76905528909989,9.68749871015443,6.36537637934145e-14,5.08017657703632e-12,21.4184415212553,"Up"
"HLA-DMA",-1.49505632765867,9.91860488584577,-9.68338024710529,6.46680506136162e-14,5.1447936469187e-12,21.402844894042,"Down"
"IGFBP7",1.46499649230191,6.69714743391025,9.6757903619675,6.65800747651857e-14,5.28019898926425e-12,21.3740978342238,"Up"
"GPR114",-1.60113381208191,7.17264137902913,-9.67355946822641,6.71528205232103e-14,5.3088739243821e-12,21.3656471935864,"Down"
"EIF3A",-1.06023445953895,8.71450752658283,-9.66705863961041,6.88502356049198e-14,5.42600289375449e-12,21.3410193675192,"Down"
"RPA1",-1.06864807396599,8.77349386387425,-9.65901757257287,7.10096790211186e-14,5.56131878688761e-12,21.3105510461473,"Down"
"ROPN1L",1.36550359433166,8.27216992358647,9.65090287691362,7.3258008651372e-14,5.71958489905433e-12,21.2797976595918,"Up"
"C3orf28",-1.18378290285414,7.71379864463429,-9.64167461619546,7.59020680566321e-14,5.88943824365349e-12,21.244816638633,"Down"
"DYSF",1.39887343847568,10.2307815710289,9.63083414316583,7.91309957608202e-14,6.10231053198472e-12,21.2037142670744,"Up"
"LOC391811",-1.19608797552901,8.66092751741067,-9.62772187455164,8.00832981333648e-14,6.15686273722566e-12,21.1919118967412,"Down"
"NLRC4",2.01050429845507,6.89870140968739,9.61920315666663,8.27492838946747e-14,6.34242986924427e-12,21.1596025982193,"Up"
"ATXN7L3",0.811855701263286,7.99596482388741,9.61812769233147,8.30921456829714e-14,6.34935119291763e-12,21.1555231666269,"Up"
"SULT1B1",1.69307823785951,6.71023241069282,9.60920942704886,8.59909589379738e-14,6.55094759909292e-12,21.1216904894609,"Up"
"QSOX1",1.05182284627846,7.41652949337017,9.60703213718103,8.67139914670013e-14,6.57746255539897e-12,21.1134295345414,"Up"
"RPS16",-0.898745464337342,13.8291814471431,-9.60658786722515,8.68622740012911e-14,6.57746255539897e-12,21.1117438564736,"Down"
"LOC643433",-1.07244065564327,11.4014036698067,-9.60216859087697,8.83512446465839e-14,6.67012099223759e-12,21.0949749697669,"Down"
"CRIP1",-1.59419611760636,10.4924289623482,-9.59774148742363,8.98686041628351e-14,6.76436140315472e-12,21.0781745994882,"Down"
"SQRDL",1.00796144955943,8.63063912284103,9.59675181801429,9.02113767548998e-14,6.76989257199457e-12,21.074418669122,"Up"
"TSHZ3",1.23134892134225,7.66788478711523,9.58078681758436,9.59262200775197e-14,7.17733682365728e-12,21.0138170290178,"Up"
"SLC25A5",-0.822324054851352,11.3326431382842,-9.57926706490436,9.64888695564119e-14,7.19801240548426e-12,21.0080469870779,"Down"
"GIMAP1",-1.27784609531508,8.5748876550952,-9.5737404194971,9.85631076360592e-14,7.33099563896606e-12,20.9870622239894,"Down"
"FES",1.29480539875351,8.92234192155581,9.57209361614336,9.91898120105382e-14,7.35584623582575e-12,20.9808087514379,"Up"
"DDEF1",0.916633582357088,9.89934148074448,9.56063507673367,1.03662882595985e-13,7.66452441286974e-12,20.9372900146284,"Up"
"AGPAT2",1.00657178219042,6.81002315660683,9.55969926240875,1.0403704016576e-13,7.66452441286974e-12,20.9337353351449,"Up"
"MRPS26",-0.931398256034862,7.04005503983938,-9.55912628147057,1.04266799888681e-13,7.66452441286974e-12,20.9315588351005,"Down"
"LOC728888",-1.00942576188902,10.1133058546029,-9.55421147291962,1.06258677773615e-13,7.78817247588537e-12,20.9128884503084,"Down"
"FAU",0.835508520037257,11.4914653103036,9.55171934878505,1.07283270815576e-13,7.82734426367333e-12,20.9034205363634,"Up"
"ZDHHC12",1.04512942770846,7.56350179786951,9.55139869368666,1.0741582223418e-13,7.82734426367333e-12,20.9022022842174,"Up"
"C11orf2",-1.0568867246245,9.85717543688486,-9.54773516344005,1.08941986733811e-13,7.9156114060347e-12,20.888282926218,"Down"
"PRKRA",-1.01649391646982,7.60879073498023,-9.53963228185158,1.12395448484444e-13,8.1430016567692e-12,20.8574922633415,"Down"
"NARF",1.30479443240916,8.51869038589872,9.53700143268541,1.13540240636017e-13,8.20230359077436e-12,20.8474938693777,"Up"
"FYN",-1.25053188417569,8.38659325740705,-9.5334760402732,1.15092699534887e-13,8.29063170861619e-12,20.8340948471398,"Down"
"PTGER4",-1.29063552368537,8.86907200962545,-9.52764379840361,1.17708045319535e-13,8.45480074095174e-12,20.8119257121921,"Down"
"FEM1C",0.996604953883258,8.73060532781467,9.52346274399516,1.19619669756701e-13,8.56763104753126e-12,20.7960311025431,"Up"
"ZNF362",-0.812560543626403,8.13825226181142,-9.51191790387868,1.25061861123892e-13,8.93197496776886e-12,20.752134431779,"Down"
"KLRB1",-1.99800501562333,9.42442667865551,-9.50224711940649,1.2981191664881e-13,9.24496199589544e-12,20.7153543720218,"Down"
"MKNK1",1.22337492641403,7.9487245538437,9.49921721831865,1.31337153417589e-13,9.30089024483999e-12,20.703829315148,"Up"
"SAMSN1",1.9845566126592,7.15959741786444,9.49668077066935,1.32627842637442e-13,9.36591001096995e-12,20.6941806222924,"Up"
"COG2",-0.963474693139249,7.24268283880332,-9.4889260662956,1.36653558850102e-13,9.62316658120885e-12,20.6646780816176,"Down"
"UBQLN4",-1.14400512085381,7.86276418491385,-9.48132033168509,1.40721335189768e-13,9.88193957170608e-12,20.6357371723962,"Down"
"GAPDH",1.07841999193313,11.2200509190349,9.44347291301009,1.62848584939509e-13,1.13722595149424e-11,20.4916474197713,"Up"
"LOC645018",-0.996945476175554,7.70804667954194,-9.44268907573434,1.6334208741506e-13,1.13751248687385e-11,20.4886619442775,"Down"
"ANKRD22",3.10313913071807,6.8142322185006,9.43747422904618,1.66663861098821e-13,1.15743907956474e-11,20.4687983151212,"Up"
"UQCRQ",1.6883568375118,9.05704747982279,9.43564232989928,1.67846808307067e-13,1.16244318480432e-11,20.4618199581814,"Up"
"LTB4R",1.92343364794115,7.3105176506477,9.41907648159964,1.78935157824676e-13,1.23583238123966e-11,20.3987016621637,"Up"
"LOC402251",-1.25425800636627,11.9017226004514,-9.40308818811679,1.90335307473848e-13,1.30738514477939e-11,20.3377617031135,"Down"
"BANK1",-1.16139513366435,7.5667326009756,-9.39526411945686,1.9617755255698e-13,1.34384296220231e-11,20.3079320653515,"Down"
"LOC441034",-0.846608837276076,13.6258020810492,-9.39138556994768,1.99140198689619e-13,1.36043059648288e-11,20.2931429870342,"Down"
"ABLIM1",-1.31260810442754,7.25186889146138,-9.38715184277785,2.02425542596078e-13,1.3791268674432e-11,20.2769981495188,"Down"
"CX3CR1",-2.10009814758949,9.83212351790356,-9.38365672543262,2.05178768165477e-13,1.39410654910273e-11,20.2636687768844,"Down"
"PVRIG",-2.03122645922323,7.9141341610525,-9.37605278279752,2.11299460858266e-13,1.43182437896949e-11,20.2346659721365,"Down"
"LPXN",-1.22486775222835,10.4200922023732,-9.35591995392842,2.28406716230751e-13,1.53533284653505e-11,20.1578523237144,"Down"
"SEMA4A",1.30761971663262,8.80566555622536,9.34880027882068,2.3478426414219e-13,1.57399370680924e-11,20.1306802213315,"Up"
"C19orf2",-1.22331501919825,8.29764765574781,-9.34173860494936,2.41286758211455e-13,1.61328433548829e-11,20.1037253182336,"Down"
"LOC441743",-1.71922222044854,7.56354304637462,-9.33608605938287,2.4662198080041e-13,1.63949483447616e-11,20.0821461780595,"Down"
"GPR97",1.29878864993333,7.0535441091946,9.33590393796958,2.4679583705505e-13,1.63949483447616e-11,20.0814508679642,"Up"
"ZNF342",-1.12181074837056,7.64402617964099,-9.33551942737526,2.47163302413072e-13,1.63949483447616e-11,20.0799828597089,"Down"
"RETN",3.79745424723275,6.96004248208832,9.33250058241005,2.5006750534557e-13,1.65005172818573e-11,20.0684569027814,"Up"
"ZNF438",1.47387059672238,7.30221924600234,9.33049801568399,2.52012931007482e-13,1.65853536270369e-11,20.0608106833273,"Up"
"XPO4",-1.17139185218306,7.26551075571895,-9.32839433445532,2.54072979600584e-13,1.66772707758713e-11,20.0527780312276,"Down"
"TXNIP",-0.919082691176905,12.5486527727448,-9.32537715514409,2.5705717498868e-13,1.68292119250402e-11,20.0412566606502,"Down"
"IL18RAP",1.91669062731524,10.9221388137293,9.31306627486427,2.69603268492949e-13,1.75591351552144e-11,19.9942387001344,"Up"
"SF3A2",-1.18707166399717,9.53208111737502,-9.29553046550178,2.88544912903323e-13,1.86852205262243e-11,19.9272441686786,"Down"
"CSNK1G2",-1.06468210650818,10.9682069847968,-9.29501371623219,2.89122942907767e-13,1.86852205262243e-11,19.9252695782726,"Down"
"BUB3",-0.844921585626504,8.46779365933028,-9.293665780973,2.90636213874834e-13,1.87348574790085e-11,19.9201187769687,"Down"
"SRGN",0.966184054345804,13.4653980905328,9.2868092813492,2.98457899727206e-13,1.91524531776443e-11,19.8939160758134,"Up"
"CTSA",1.17878399123204,8.46273503370649,9.28665346167514,2.98638092507422e-13,1.91524531776443e-11,19.8933205532743,"Up"
"CTGLF3",-1.25655917973198,8.73998654310583,-9.28433089863942,3.01336950813908e-13,1.9276363723821e-11,19.8844437862212,"Down"
"BOP1",-1.02314931206766,8.00242702922433,-9.28215030679361,3.03893153460739e-13,1.93215386178043e-11,19.8761092315586,"Down"
"PDZD8",0.976844137977727,6.84811609142999,9.28170897903172,3.04413147569115e-13,1.93215386178043e-11,19.8744223627494,"Up"
"DPH3",1.02771451020796,6.76158692912691,9.28037558841353,3.05989655060216e-13,1.93215386178043e-11,19.8693257034441,"Up"
"PEBP1",-1.6428301878904,7.95148128776243,-9.27995044209633,3.0649404218814e-13,1.93215386178043e-11,19.8677006236112,"Down"
"PLAC8",1.79037310449652,11.0498403580726,9.27981534760727,3.06654491189495e-13,1.93215386178043e-11,19.8671842352049,"Up"
"SUCLG2",-0.991302640793138,7.8799817517571,-9.27489283510072,3.12558823275242e-13,1.9644322042849e-11,19.8483673010383,"Down"
"LOC643287",-1.43469225952109,8.5681396857943,-9.27257994387409,3.15372370644509e-13,1.9771724184546e-11,19.8395253036849,"Down"
"AKT1",-0.84969822285758,9.45152670543235,-9.26287395819897,3.27459707779175e-13,2.04784503820111e-11,19.8024154092342,"Down"
"FHOD1",0.854657978655247,7.99081164006134,9.25742029404915,3.34454706119821e-13,2.08639982924375e-11,19.7815605373383,"Up"
"DDX24",-1.15331926029567,7.90261713654205,-9.24451586585894,3.51610479221664e-13,2.18799194248333e-11,19.73220439789,"Down"
"PGM2",1.14802543488426,7.42084472848442,9.2437964731047,3.52592502684728e-13,2.1886853129615e-11,19.7294525140506,"Up"
"C14orf94",1.53076822765522,7.15409427476136,9.24170847929828,3.55458410396035e-13,2.19750073251272e-11,19.7214651052549,"Up"
"LFNG",-1.1589946644036,9.39358661464922,-9.24148911496011,3.55760858445774e-13,2.19750073251272e-11,19.7206259290927,"Down"
"MICAL1",1.09586867558688,8.37607430283047,9.23913950822054,3.59016644740338e-13,2.21217609038532e-11,19.7116372915194,"Up"
"IL18R1",2.20852971230953,8.38574365539357,9.2278941436878,3.75018694746708e-13,2.29950487461762e-11,19.6686110541011,"Up"
"CDKN2D",1.16342483141749,9.64459160635593,9.22723000389401,3.75985878918257e-13,2.29982603309124e-11,19.6660696555725,"Up"
"C16orf58",-1.29619042277034,8.17791674141841,-9.22086579300402,3.85382158417137e-13,2.34594268412812e-11,19.6417145911908,"Down"
"GPR160",1.39573557564975,6.93202691812312,9.22085951781994,3.85391538800681e-13,2.34594268412812e-11,19.6416905752468,"Up"
"C8orf55",-1.05514617139252,7.56194816799805,-9.21352284394057,3.96517203348714e-13,2.40783635076972e-11,19.6136100545677,"Down"
"SBNO2",0.987364015087735,7.7743377665804,9.18920937527489,4.35748007498413e-13,2.63968792976147e-11,19.5205221364723,"Up"
"SLC26A8",1.26370124959799,6.02948645654249,9.18457968038904,4.43649226982057e-13,2.67594199125176e-11,19.5027914129901,"Up"
"AIM2",1.63976037793975,7.11409208953953,9.18445644614276,4.43861499742238e-13,2.67594199125176e-11,19.5023194299741,"Up"
"RPS19",-0.950448046531802,13.31364734218,-9.18311515580031,4.46178505062187e-13,2.68347550652234e-11,19.497182257105,"Down"
"HLA-DMB",-1.9273627742757,10.6757359151727,-9.17586349313862,4.58917553419174e-13,2.74770701509161e-11,19.469405814774,"Down"
"LOC652071",-1.26772358442473,13.3108672060584,-9.15467952974825,4.98264838191181e-13,2.97538670596824e-11,19.3882405498949,"Down"
"ARG1",3.61589858288998,7.15821114130312,9.15058132390349,5.06259733098217e-13,3.01596438153772e-11,19.3725345212655,"Up"
"B4GALT5",1.04006583444441,10.4505838184689,9.14577489357491,5.15800708185664e-13,3.05830891598764e-11,19.3541126523976,"Up"
"CYP1B1",1.99969811074608,8.60222704316616,9.14080959859587,5.25846883786909e-13,3.10823966502921e-11,19.3350800510417,"Up"
"GPSN2",-0.870845225926821,8.86258240441004,-9.14039501328342,5.26694549444091e-13,3.10823966502921e-11,19.3334908087017,"Down"
"STXBP2",1.25266887650403,10.2993690733725,9.13372826027992,5.40515633357483e-13,3.18233326056373e-11,19.3079331569903,"Up"
"HNRPDL",-0.9267570776397,7.88291771770051,-9.13147114828348,5.45277066290615e-13,3.2028657585388e-11,19.2992795354205,"Down"
"DKFZp761P0423",-1.30069144773127,7.07514895740478,-9.12221317222452,5.65252168498325e-13,3.29708573458188e-11,19.2637810360271,"Down"
"DOK3",1.23936005201864,6.9098628895558,9.11944497836448,5.71366491104513e-13,3.32503555239988e-11,19.2531655068341,"Up"
"KIAA1600",0.995239444283037,9.12909602382875,9.11305351654205,5.85738951948059e-13,3.40080306050213e-11,19.2286531976571,"Up"
"CCR7",-1.90461422029087,9.26574127432261,-9.10781624950488,5.97786457642533e-13,3.46275381224269e-11,19.2085651383934,"Down"
"IPO11",1.23315093624606,7.52484174088124,9.10466278103938,6.05160318505684e-13,3.48938770808094e-11,19.1964687091153,"Up"
"LOC644039",-1.36801023722319,13.4024521342557,-9.09982684144273,6.16646347266946e-13,3.53938108910754e-11,19.1779170297686,"Down"
"SNX3",1.05378920758069,11.0876681539182,9.0866437927147,6.49083079167435e-13,3.71707257637114e-11,19.1273352784672,"Up"
"GOT2",-1.01832423552843,7.76529892150803,-9.07698066112922,6.73943407425544e-13,3.84868032095784e-11,19.0902508716147,"Down"
"DNAJA3",-0.946151579940301,7.65184908132717,-9.07394796420724,6.81941224012702e-13,3.86997796200436e-11,19.0786108108619,"Down"
"IFITM1",1.1197915881976,12.9016592894033,9.0686166671901,6.96232830300406e-13,3.9333243491578e-11,19.0581466574122,"Up"
"LOC401019",-0.934127845472593,13.4279212850786,-9.06713680187806,7.00253011192509e-13,3.94716607654253e-11,19.0524658341568,"Down"
"LDHA",1.35953657991467,11.0780221694795,9.06203915882866,7.14280628508462e-13,4.01722930664491e-11,19.0328960666591,"Up"
"PSTPIP2",1.19025915715386,8.68088125680593,9.05442158153568,7.35770641428664e-13,4.12885578694567e-11,19.0036487870126,"Up"
"RPS13",-1.02829871815518,11.9800299000167,-9.0472480978336,7.56601565419733e-13,4.23629473377552e-11,18.9761027316258,"Down"
"LOC645138",-1.20408352110331,11.7127147062152,-9.0444002690256,7.65034740756767e-13,4.27399408502781e-11,18.9651660853152,"Down"
"HLA-DQA1",-2.09824310702137,8.9924124636147,-9.03609469958251,7.90173089900451e-13,4.40464556099719e-11,18.9332664904377,"Down"
"PNPO",-1.26617382691835,8.34511547839367,-9.02967291598754,8.10177481003718e-13,4.50616413106935e-11,18.908598642707,"Down"
"DDX47",-0.960247084987706,7.73697024149948,-9.02059357384591,8.39331904629153e-13,4.65801414622007e-11,18.8737173413439,"Down"
"COL4A3BP",1.23039697101762,7.05159935789066,9.01295501240105,8.64674989553599e-13,4.78809014039152e-11,18.8443667262473,"Up"
"HVCN1",-1.20426469211298,7.53924858223116,-9.00675171530792,8.85820943284069e-13,4.89440406904648e-11,18.820527962977,"Down"
"EPRS",-0.92263243582089,8.55542806785295,-8.99812452504383,9.16096208695024e-13,5.0458595097441e-11,18.7873698554116,"Down"
"RPL19",-0.952086179707434,12.6915366327831,-8.99780240497006,9.17246537769711e-13,5.0458595097441e-11,18.7861317039299,"Down"
"PIGU",-1.02014119342463,7.13986674020321,-8.9888950412207,9.49637262918702e-13,5.21263772702536e-11,18.7518910695666,"Down"
"LOC388344",-1.67750061459535,7.90763026693503,-8.97496898167521,1.00259661654658e-12,5.44026936088108e-11,18.6983470392086,"Down"
"Septin 6",-0.867607720229501,7.53017464846798,-8.97483137197898,1.00313447368149e-12,5.44026936088108e-11,18.6978178790344,"Down"
"NOL11",-0.957000916668164,7.82887088384809,-8.97458680834289,1.00409108331298e-12,5.44026936088108e-11,18.6968774381613,"Down"
"MTHFS",1.12831553928833,8.66251694658749,8.96872772678687,1.02728488512814e-12,5.55396602411214e-11,18.6743457847263,"Up"
"GORASP2",-0.823349770107463,7.6376416693337,-8.9668789029848,1.03471479881848e-12,5.57860630517951e-11,18.6672354641018,"Down"
"ZBTB4",-1.09260895203931,8.25227036827065,-8.96649100646812,1.03628048707989e-12,5.57860630517951e-11,18.6657436377531,"Down"
"ARHGEF3",-1.00783633832947,10.1633159355193,-8.96458956344153,1.0439898867521e-12,5.60809951986064e-11,18.6584306534425,"Down"
"ZDHHC3",1.1986742658477,6.45757727860482,8.96180070941736,1.05540165494411e-12,5.6573129222377e-11,18.6477042189197,"Up"
"SAR1A",-0.835007982864729,8.7989161416886,-8.95670392020315,1.07658211536504e-12,5.74806158278421e-11,18.6280996657657,"Down"
"NUP62",-0.85963533032494,8.40655239660853,-8.95662720946481,1.07690413901804e-12,5.74806158278421e-11,18.6278045879716,"Down"
"DOCK10",-1.48685006067705,8.67755582727158,-8.9488283063998,1.11015330296352e-12,5.90590860767726e-11,18.5978029896327,"Down"
"LAX1",-1.38872353866628,7.20134849202791,-8.94859231499371,1.11117532674278e-12,5.90590860767726e-11,18.5968950893983,"Down"
"NFS1",-1.74708301444844,8.49675601102537,-8.94485380419058,1.1274926243266e-12,5.9799925264917e-11,18.5825118763563,"Down"
"RNF144B",1.17366515722082,8.17976527685473,8.94395216156506,1.13146387796226e-12,5.9884214509413e-11,18.57904283409,"Up"
"C20orf3",1.0512431637705,9.36556563313786,8.94235311011988,1.13854143620064e-12,6.00274752747199e-11,18.5728903964848,"Up"
"SIPA1L2",1.36840955959487,8.12629254392371,8.94226197866733,1.13894612991414e-12,6.00274752747199e-11,18.5725397580034,"Up"
"RPL13A",-1.04809872587437,9.47353236657502,-8.94016673035282,1.14829060470995e-12,6.03933594192639e-11,18.564477899177,"Down"
"LOC646849",-1.00949080807128,7.57721350386021,-8.93607925704234,1.16674236195687e-12,6.12357055941454e-11,18.5487497233406,"Down"
"RPL18",-1.00456921269041,13.0721394637936,-8.93176050127899,1.18656192235158e-12,6.20169786443216e-11,18.5321303641348,"Down"
"GZMM",-1.44868662228142,7.3588382253308,-8.92519897841386,1.21732320665746e-12,6.34927498244162e-11,18.5068780122762,"Down"
"CD74",-1.66853147764059,10.4205627707462,-8.92409821509664,1.22256164840825e-12,6.36339541221188e-11,18.5026413843362,"Down"
