id.exposure,id.outcome,exposure,outcome,I2,H2,QE,QEp
Q6UWW0,J10_PNEUMOBACT,LCN15,Bacterial pneumoniae,0,0.799270740811013,18.3832270386533,0.736383330183835
Q6UY14,J10_PNEUMOBACT,ADAMTSL4,Bacterial pneumoniae,0,0.449440561706192,5.84272730218049,0.951689809400882
Q6XQN6,J10_PNEUMOBACT,NAPRT,Bacterial pneumoniae,0,0.53918882481356,3.77432177369492,0.80537327873375
Q6YHK3,J10_PNEUMOBACT,CD109,Bacterial pneumoniae,5.21738301341025,1.05504577927141,46.422014287942,0.372809746092924
Q6ZUJ8,J10_PNEUMOBACT,PIK3AP1,Bacterial pneumoniae,0,0.937057860203685,12.1817521826479,0.512799502045889
Q6ZVN8,J10_PNEUMOBACT,HJV,Bacterial pneumoniae,33.2363548632877,1.49782115394133,8.98692692364799,0.174314627549475
Q765P7,J10_PNEUMOBACT,MTSS2,Bacterial pneumoniae,0,0.784664545404002,4.70798727242401,0.581773429737023
Q7LG56,J10_PNEUMOBACT,RRM2B,Bacterial pneumoniae,0,0.492058254100384,1.96823301640153,0.741601844776598
Q7Z4V5,J10_PNEUMOBACT,HDGFL2,Bacterial pneumoniae,0,0.827740429704198,2.4832212891126,0.478331005162372
Q7Z4W2,J10_PNEUMOBACT,LYZL2,Bacterial pneumoniae,0,0.785477986863393,3.92738993431697,0.559916762630081
Q86UW2,J10_PNEUMOBACT,SLC51B,Bacterial pneumoniae,0,0.831641260927312,16.6328252185462,0.676670901570272
Q86VB7,J10_PNEUMOBACT,CD163,Bacterial pneumoniae,3.27944404885144,1.03390638129197,45.4918807768469,0.409738541577912
Q8IX05,J10_PNEUMOBACT,CD302,Bacterial pneumoniae,0.945425923095901,1.00954449536436,22.209978898016,0.447416768903294
Q8N114,J10_PNEUMOBACT,SHISA5,Bacterial pneumoniae,13.0907608285243,1.1506256521553,11.506256521553,0.319458154245917
Q8NC01,J10_PNEUMOBACT,CLEC1A,Bacterial pneumoniae,0,0.956495980734472,24.8688954990963,0.52640601443514
Q8NHV1,J10_PNEUMOBACT,GIMAP7,Bacterial pneumoniae,0,0.392461938611159,4.70954326333391,0.966983652289043
Q8TBM8,J10_PNEUMOBACT,DNAJB14,Bacterial pneumoniae,0,0.829473327062864,5.80631328944005,0.5625386242658
Q8TCS8,J10_PNEUMOBACT,PNPT1,Bacterial pneumoniae,0,0.147037737555996,0.294075475111992,0.863261399426217
Q8TD06,J10_PNEUMOBACT,AGR3,Bacterial pneumoniae,38.660008015515,1.63025779372931,11.4118045561052,0.121637742214473
Q8TEU8,J10_PNEUMOBACT,WFIKKN2,Bacterial pneumoniae,0,0.803078327308071,26.5015848011663,0.78106818413962
Q92609,J10_PNEUMOBACT,TBC1D5,Bacterial pneumoniae,0,0.218023857139577,0.872095428558309,0.928529602164346
Q92619,J10_PNEUMOBACT,ARHGAP45,Bacterial pneumoniae,0,0.252406937535786,0.504813875071571,0.776928512356954
Q92854,J10_PNEUMOBACT,SEMA4D,Bacterial pneumoniae,0,0.800721131509866,7.20649018358879,0.615630445962472
Q969Z4,J10_PNEUMOBACT,RELT,Bacterial pneumoniae,0,0.934522525988453,17.7559279937806,0.538793062515398
Q96A00,J10_PNEUMOBACT,PPP1R14A,Bacterial pneumoniae,0,0.706933046719209,6.36239742047288,0.703171213094528
Q96AG4,J10_PNEUMOBACT,LRRC59,Bacterial pneumoniae,0,0.801591631510613,4.00795815755306,0.548270739209594
Q96B86,J10_PNEUMOBACT,RGMA,Bacterial pneumoniae,0,0.813203679874317,39.0337766339672,0.81859191826754
Q96C92,J10_PNEUMOBACT,ENTR1,Bacterial pneumoniae,0,0.49775607490243,3.48429252431701,0.836886390822585
Q96DE0,J10_PNEUMOBACT,NUDT16,Bacterial pneumoniae,27.2519786333138,1.37460783291892,13.7460783291892,0.184891988130979
Q96EB6,J10_PNEUMOBACT,SIRT1,Bacterial pneumoniae,0,0.38235875333338,0.76471750666676,0.682250249744692
Q96EK5,J10_PNEUMOBACT,KIFBP,Bacterial pneumoniae,0,0.367519595786939,1.8375979789347,0.871128999346525
Q96FQ6,J10_PNEUMOBACT,S100A16,Bacterial pneumoniae,33.8288805688043,1.51123331235131,4.53369993705393,0.209303955341598
Q96I15,J10_PNEUMOBACT,SCLY,Bacterial pneumoniae,26.1582803333871,1.35424798408662,18.9594717772127,0.166503631853283
