Taxon,K1,K2,K3,K4,K5,K6,M1,M2,M3,M4,M5,M6,Y1,Y2,Y3,Y4,Y5,Y6,Z1,Z2,Z3,Z4,Z5,Z6
Nanoarchaeota,2.73568071761e-06,2.24025149471e-06,0,6.6087836352e-07,0,0,2.86924698048e-06,1.16688451752e-06,1.98283951541e-06,2.31176590596e-06,2.64066274033e-06,2.64116731143e-06,0,0,0,0,0,0,0,1.44632681201e-06,0,0,0,0
Nitrospinae,1.62317055911e-05,1.50707827826e-05,1.21342888681e-05,1.12349321798e-05,1.12301187805e-05,7.84856686771e-06,1.60199623077e-05,2.06149598096e-05,1.3384166729e-05,1.42558897534e-05,1.56789350207e-05,2.1481494133e-05,0,0,0,0,1.29633548644e-06,8.17843647269e-07,8.66337096181e-06,1.39811591827e-05,6.01433554467e-06,1.48972774138e-05,1.15426089334e-05,1.16223717889e-05
Nitrospirae,5.0336525204e-05,5.03038290175e-05,3.39760088308e-05,4.69223638099e-05,3.79549584102e-05,1.15325880505e-05,6.25256737829e-05,2.76162669147e-05,6.62598871401e-05,6.58853283199e-05,5.52888761257e-05,5.4055890974e-05,2.51755856453e-05,2.80964974204e-06,4.87995464082e-05,3.01621398935e-05,4.48856162179e-05,1.9464678805e-05,2.08940123197e-05,4.00150417988e-05,3.38306374388e-05,3.46487238724e-05,3.67540968668e-05,2.75008233877e-05
Nucleocytoviricota,1.51374333041e-05,2.07732411327e-05,2.25884454314e-05,1.70176178606e-05,2.14651637451e-05,2.56279734456e-06,6.57535766359e-06,1.26412489398e-05,5.78328191996e-06,9.6323579415e-06,6.93173969337e-06,5.98664590592e-06,7.45422368269e-06,6.32171191959e-06,8.23492345639e-06,6.17956036842e-06,8.10209679024e-07,1.37397732741e-05,2.81984231306e-05,1.96057634516e-05,3.40185854245e-05,7.74993195794e-05,0.000101757210334,3.35575523481e-05
Olpidiomycota,0,0,7.46725468808e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peploviricota,0,0,0,0,0,0,0,5.83442258762e-07,0,9.6323579415e-07,0,3.52155641525e-07,0,0,6.09994330103e-07,0,0,0,1.35896015087e-06,0,5.63843957313e-07,5.02155418441e-07,0,1.14586764116e-06
Phixviricota,5.83611886423e-06,7.1280729377e-06,1.43744652746e-05,1.14001517707e-05,1.44996470331e-05,7.20786753157e-06,1.30311633697e-05,5.25098032886e-06,5.94851854624e-06,5.00882612958e-06,3.46586984668e-06,5.10625680211e-06,0,0,0,4.41397169173e-07,0,0,1.4438951603e-05,6.42811916447e-07,2.49970821075e-05,1.33908111584e-06,1.67064076667e-06,1.58784515989e-05
Planctomycetes,6.3285413934e-05,6.17087457178e-05,6.16048511767e-05,6.37747620797e-05,5.3307525857e-05,2.88314701263e-05,7.79478763029e-05,7.05965133102e-05,8.1296420132e-05,6.87750357023e-05,6.83271484061e-05,6.8142116635e-05,0.000255553291159,0.000318017230177,7.85367700007e-05,0.000173321955095,7.14604936899e-05,4.53085380587e-05,6.96467077322e-05,6.13885380207e-05,0.000173663938852,0.000119847759868,0.000123323663867,7.85737811079e-05
Proteobacteria,0.00476902100565,0.00505135980211,0.00925715563682,0.00897439773742,0.00971803304043,0.00835055479757,0.017867876915,0.0127659111025,0.016616690849,0.0185503802181,0.0176904598632,0.0170966281626,0.0434606556932,0.00790196429638,0.0691524647278,0.0903386987611,0.0596427753117,0.0253371233298,0.0662578008559,0.0249965448859,0.0309858567261,0.0348373669246,0.0343600686481,0.0582937245085
Rhodothermaeota,0,1.62927381433e-06,1.12008820321e-06,1.98263509056e-06,1.27938062057e-06,0,5.97759787599e-07,5.83442258762e-07,3.30473252569e-07,3.8529431766e-07,6.60165685083e-07,1.23254474534e-06,0,0,0,0,0,0,5.09610056577e-07,0,3.75895971542e-07,0,4.55629300002e-07,0
Spirochaetes,0.000624829475902,0.000587964187747,0.000534095391565,0.000663356657383,0.000692002762325,0.000287353652259,0.000396314739178,0.000377098179913,0.0004149091686,0.000362369305759,0.000354839055732,0.000353916419732,0.000665254302247,0.000668696638605,0.000373011532858,0.000418738781155,0.000590156730201,0.000380951570898,0.000306955124078,0.00045591435174,0.000397697937891,0.000500648952186,0.000551615205869,0.000364385909888
Synergistetes,0.000133318840305,0.000155391990042,0.000101367982391,8.60794068485e-05,0.000110879653783,0.000150404169159,9.50438062283e-05,0.000102102395283,8.14616567583e-05,7.30132731966e-05,8.05402135801e-05,8.80389103811e-05,0.000504355587285,0.000596172554639,0.000158141030079,0.000973280758026,0.000244359239194,0.000243226700698,9.52970805799e-05,0.000169380939984,0.000115024167292,0.000133908111584,0.000124994304634,0.000128500871187
Tenericutes,0.0132199034998,0.0113959556943,0.00223980304369,0.00322772992743,0.00274455573792,0.000376090510314,0.0135683103148,0.00734048153823,0.012879699309,0.0109036365426,0.0109503332599,0.011418118443,0.000139379918293,0.000142062915082,7.03018465443e-05,8.01871523997e-05,0.000103382755043,6.83717289117e-05,0.0011763498806,0.0157614267853,0.00289909768052,0.00561443234845,0.00282839481798,0.00236932689116
Thaumarchaeota,2.00616585958e-05,1.87366488648e-05,6.90721058648e-06,6.77400322608e-06,6.8233633097e-06,4.64507018701e-06,3.16812687428e-05,3.17003627261e-05,3.22211421255e-05,3.10161925716e-05,3.48237398881e-05,3.73284980016e-05,3.23485178683e-06,7.19972746398e-06,1.06749007768e-06,0,1.19911032496e-05,5.56133680143e-05,4.99417855445e-05,1.96057634516e-05,4.13485568696e-05,2.14252978535e-05,1.77695427001e-05,3.37212477255e-05
Thermodesulfobacteria,2.73568071761e-06,2.85122917508e-06,2.24017640642e-06,3.3043918176e-06,4.26460206856e-06,2.88314701263e-06,4.06476655567e-06,6.22338409346e-06,4.2961522834e-06,2.69706022362e-06,4.29107695304e-06,3.34547859448e-06,0,0,0,0,0,0,1.86857020745e-06,2.7319506449e-06,9.58534727431e-06,4.85416904493e-06,3.64503440001e-06,2.78282141424e-06
Thermotogae,0.000124747040723,0.000129730927466,4.10699007845e-05,5.35311474451e-05,4.42097081107e-05,3.28358409771e-05,7.34049019172e-05,0.000101713433777,8.31140230211e-05,7.57103334202e-05,8.48312905331e-05,8.97996885888e-05,0.00016314904664,0.000210196921326,4.87995464082e-05,7.40075920313e-05,5.96314323762e-05,2.22453472057e-05,8.73131896935e-05,8.61367968039e-05,0.000128556422267,0.000202201248492,0.000236623483134,7.82463903532e-05
Unclassified,0.0915583093931,0.101071797413,0.133523474529,0.104659175941,0.124799599241,0.0570111888529,0.059119997169,0.0553476664352,0.0603264051268,0.0548360505252,0.055027285473,0.0540370506472,0.0322578013725,0.0259304330724,0.0267383389671,0.0262304681753,0.0380393444302,0.0366858489168,0.0852744097272,0.0658549559192,0.094534077883,0.0927450928536,0.114759807421,0.0997990148157
Uroviricota,0.000854626656181,0.000858627300153,0.000843799779753,0.000995282815461,0.000842116755138,0.000839956829679,0.000790955750951,0.000410743350168,0.000757609931514,0.000773285695544,0.000665777093406,0.000682829788916,0.000212937635011,0.000319773261266,0.000238050287323,0.00853000029426,0.000249220497268,0.000200371693581,0.000587920135271,0.000931273763953,0.000884671169023,0.00481935293592,0.00471697826648,0.000520387604462
Verrucomicrobia,0.000297094925932,0.000304470544053,0.000409392238274,0.000457658266737,0.000468537613932,0.000134386685755,0.000937885106743,0.00315681158141,0.000760253717535,0.000892148992542,0.00196531324449,0.00175144608312,0.39859027972,0.441931563956,0.482547147224,0.369917605862,0.357313163217,0.470073138122,0.00240060310651,0.00608485760109,0.00149850929055,0.00238473608218,0.00240192579317,0.00181047087303
Zoopagomycota,9.11893572536e-07,1.01829613396e-06,6.16048511767e-06,2.64351345408e-06,2.41660783885e-06,0,2.3910391504e-07,3.88961505841e-07,0,2.31176590596e-06,1.15528994889e-06,5.28233462287e-07,0,0,1.21998866021e-06,0,0,0,6.6249307355e-06,6.42811916447e-07,2.44332381502e-06,2.84554737117e-06,4.55629300002e-07,2.61912603693e-06
candidate_division_CPR1,0,0,0,0,0,0,3.5865587256e-07,0,0,1.9264715883e-07,0,0,0,0,0,0,0,0,6.79480075436e-07,0,5.63843957313e-07,0,6.07505733335e-07,0
candidate_division_CPR2,1.86026288797e-05,1.69037158237e-05,7.46725468808e-07,0,0,0,4.93749584557e-05,4.02575158546e-05,5.10581175219e-05,4.71985539134e-05,5.42986275981e-05,5.37037353325e-05,0,0,0,0,0,0,6.96467077322e-06,8.91901534071e-05,3.74016491684e-05,8.90488942036e-05,9.53784001337e-05,7.69368273348e-06
candidate_division_CPR3,1.09427228704e-06,0,0,0,0,0,3.5865587256e-07,6.41786484638e-06,1.15665638399e-06,0,3.13578700414e-06,5.28233462287e-07,0,0,0,0,0,0,5.09610056577e-07,8.1958519347e-06,3.75895971542e-07,5.18893932389e-06,4.10066370001e-06,4.91086131924e-07
candidate_division_KD3_62,0,0,0,0,0,0,0,0,0,0,0,0,2.81291459724e-07,0,1.06749007768e-06,0,0,0,0,0,0,0,0,0
candidate_division_NC10,7.65990600931e-06,8.75734675203e-06,1.12008820321e-06,6.6087836352e-07,1.56368742514e-06,0,2.27148719288e-06,3.88961505841e-07,2.31331276798e-06,3.8529431766e-06,1.15528994889e-06,1.93685602839e-06,0,3.51206217755e-07,6.09994330103e-07,0,9.72251614829e-07,0,3.05766033946e-06,5.94601022714e-06,1.87947985771e-06,4.01724334753e-06,3.49315796668e-06,1.9643445277e-06
candidate_division_WOR_3,1.64140843057e-06,2.03659226791e-06,2.24017640642e-06,0,8.52920413712e-07,0,0,0,0,7.7058863532e-07,4.95124263812e-07,0,0,0,0,0,0,0,3.39740037718e-07,4.82108937335e-07,0,3.34770278961e-07,4.55629300002e-07,1.14586764116e-06
candidate_division_WWE3,1.49550545896e-05,1.26268720611e-05,2.61353914083e-06,2.97395263584e-06,2.70091464342e-06,3.2034966807e-07,1.09987800918e-05,3.30617279965e-06,1.23927469713e-05,8.09118067086e-06,9.07727816989e-06,8.97996885888e-06,3.65678897641e-06,2.28284041541e-06,0,0,8.10209679024e-07,4.90706188361e-07,5.26597058463e-06,9.80288172582e-06,1.82309546198e-05,4.15115145911e-05,6.43956077335e-05,6.0567289604e-06
candidate_division_Zixibacteria,3.82995300465e-06,1.01829613396e-06,1.08275192977e-05,9.0870774984e-06,7.67628372341e-06,7.52821719964e-06,3.94521459815e-06,1.36136527044e-06,4.13091565711e-06,3.08235454128e-06,2.31057989779e-06,3.52155641525e-06,7.0322864931e-07,1.22922176214e-06,1.82998299031e-06,7.65088426566e-06,9.07434840507e-06,1.47211856508e-06,3.39740037718e-07,4.82108937335e-07,3.75895971542e-07,2.17600681324e-06,1.21501146667e-06,1.30956301846e-06
