Genus,K1,K2,K3,K4,K5,K6,M1,M2,M3,M4,M5,M6,Y1,Y2,Y3,Y4,Y5,Y6,Z1,Z2,Z3,Z4,Z5,Z6
Anaerobium,0,0,0,0.000497512437810945,0.00036607687614399,0,0.000742023250061835,0,0.000878992089071198,0.0008110300081103,0,0,0,0,0,0,0,0,0.00142323429994663,0.00103755965968043,0.00174961119751166,0.000350959288722508,0.0010487253952888,0.00115925228227793
Lacrimispora,0.00112549240292628,0.00187617260787992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00231275573741327,0,0.000388802488335925,0.000935891436593355,0.0010487253952888,0.0017388784234169
Catonella,0,0,0,0,0,0.00092445853143159,0,0,0,0,0,0,0.0023222579492676,0.00109619073718827,0.0017797552836485,0.0020670647680294,0.00050217609641781,0,0,0,0,0,0.000242013552758955,0
Romboutsia,0,0,0.00013941168269901,0,0,0.00132065504490227,0,0,0,0,0,0,0.000893176134333691,0.000822143052891203,0.000889877641824249,0.000689021589343133,0.000836960160696351,0.00316255534471853,0,0,0,0.000116986429574169,0,0
Intestinibacillus,0,0,0,0,0,0,0,0,0,0,0,0,0.00285816362986781,0.000548095368594135,0.00200222469410456,0.00229673863114378,0.000669568128557081,0,0,0,0,0,0,0.000434719605854224
Butyribacter,0.00206340273869818,0.00131332082551595,0.000418235048097031,0,0,0.0048864236661384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holdemania,0,0,0,0.000497512437810945,0,0,0.000742023250061835,0,0.000878992089071198,0,0.000753579502637528,0,0.000893176134333691,0.00383666758015895,0,0,0,0.000316255534471853,0,0,0,0,0,0.000579626141138965
Bacilliculturomica,0,0.000562851782363977,0.000697058413495051,0.000497512437810945,0.00073215375228798,0.00409403063919704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103755965968043,0.000777604976671851,0,0,0
Gorillibacterium,0,0,0,0.00066334991708126,0.00048810250152532,0,0.00222606975018551,0.00175746924428822,0,0,0,0,0,0,0,0,0.00033478406427854,0,0.0012453300124533,0,0.000777604976671851,0,0,0.000724532676423707
Raoultibacter,0,0.000562851782363977,0,0,0,0,0.000742023250061835,0.00070298769771529,0,0,0.00150715900527506,0,0.00125044658806717,0.000822143052891203,0,0,0,0.00126502213788741,0,0.000622535795808259,0,0,0,0.000579626141138965
Pseudoclostridium,0,0.000562851782363977,0,0,0,0,0,0.00070298769771529,0,0,0.000753579502637528,0,0.00321543408360129,0,0,0.000689021589343133,0,0,0,0,0.000583203732503888,0.000233972859148339,8.06711842529848e-05,0
Cohnella,0,0,0.000418235048097031,0,0,0,0.000247341083353945,0,0.000585994726047466,0,0,0.000409332787556283,0,0,0,0,0,0,0.00142323429994663,0.000830047727744345,0.000583203732503888,0.000233972859148339,0.000322684737011939,0.00115925228227793
Anaerosporobacter,0,0,0.000418235048097031,0,0,0,0,0,0,0,0.00113036925395629,0,0,0.00137023842148534,0,0.00114836931557189,0,0,0.000355808574986657,0,0.000972006220839813,0,0,0.000579626141138965
Olsenella,0,0,0.0013941168269901,0.000497512437810945,0.00134228187919463,0.00105652403592182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000467945718296678,0.000322684737011939,0
