"SampleID","Group","Batch","Cell_Type","Proportion"
"GSM509714","Bacterial_Pneumonia","GSE20346","B cells naive",0
"GSM509714","Bacterial_Pneumonia","GSE20346","B cells memory",0.0659568091941539
"GSM509714","Bacterial_Pneumonia","GSE20346","Plasma cells",0
"GSM509714","Bacterial_Pneumonia","GSE20346","T cells CD8",0
"GSM509714","Bacterial_Pneumonia","GSE20346","T cells CD4 naive",0.093352058243877
"GSM509714","Bacterial_Pneumonia","GSE20346","T cells CD4 memory resting",0.024353391602437
"GSM509714","Bacterial_Pneumonia","GSE20346","T cells CD4 memory activated",0
"GSM509714","Bacterial_Pneumonia","GSE20346","T cells follicular helper",0
"GSM509714","Bacterial_Pneumonia","GSE20346","T cells regulatory (Tregs)",0.0117905003153915
"GSM509714","Bacterial_Pneumonia","GSE20346","T cells gamma delta",0.0376999199850345
"GSM509714","Bacterial_Pneumonia","GSE20346","NK cells resting",0.0419796825615044
"GSM509714","Bacterial_Pneumonia","GSE20346","NK cells activated",0
"GSM509714","Bacterial_Pneumonia","GSE20346","Monocytes",0.358945321289131
"GSM509714","Bacterial_Pneumonia","GSE20346","Macrophages M0",0.0476721670726734
"GSM509714","Bacterial_Pneumonia","GSE20346","Macrophages M1",0
"GSM509714","Bacterial_Pneumonia","GSE20346","Macrophages M2",0
"GSM509714","Bacterial_Pneumonia","GSE20346","Dendritic cells resting",0
"GSM509714","Bacterial_Pneumonia","GSE20346","Dendritic cells activated",0.00908248548531947
"GSM509714","Bacterial_Pneumonia","GSE20346","Mast cells resting",0
"GSM509714","Bacterial_Pneumonia","GSE20346","Mast cells activated",0
"GSM509714","Bacterial_Pneumonia","GSE20346","Eosinophils",0
"GSM509714","Bacterial_Pneumonia","GSE20346","Neutrophils",0.309167664250478
"GSM509719","Bacterial_Pneumonia","GSE20346","B cells naive",0
"GSM509719","Bacterial_Pneumonia","GSE20346","B cells memory",0.0107044346459194
"GSM509719","Bacterial_Pneumonia","GSE20346","Plasma cells",0
"GSM509719","Bacterial_Pneumonia","GSE20346","T cells CD8",0
"GSM509719","Bacterial_Pneumonia","GSE20346","T cells CD4 naive",0.0578132436295938
"GSM509719","Bacterial_Pneumonia","GSE20346","T cells CD4 memory resting",0
"GSM509719","Bacterial_Pneumonia","GSE20346","T cells CD4 memory activated",0.0240084300438816
"GSM509719","Bacterial_Pneumonia","GSE20346","T cells follicular helper",0
"GSM509719","Bacterial_Pneumonia","GSE20346","T cells regulatory (Tregs)",0
"GSM509719","Bacterial_Pneumonia","GSE20346","T cells gamma delta",0.00266329153672805
"GSM509719","Bacterial_Pneumonia","GSE20346","NK cells resting",0.0562817167586547
"GSM509719","Bacterial_Pneumonia","GSE20346","NK cells activated",0
"GSM509719","Bacterial_Pneumonia","GSE20346","Monocytes",0.469685232353789
"GSM509719","Bacterial_Pneumonia","GSE20346","Macrophages M0",0.00452064268616674
"GSM509719","Bacterial_Pneumonia","GSE20346","Macrophages M1",0
"GSM509719","Bacterial_Pneumonia","GSE20346","Macrophages M2",0
"GSM509719","Bacterial_Pneumonia","GSE20346","Dendritic cells resting",0
"GSM509719","Bacterial_Pneumonia","GSE20346","Dendritic cells activated",0.00376740146968298
"GSM509719","Bacterial_Pneumonia","GSE20346","Mast cells resting",0
"GSM509719","Bacterial_Pneumonia","GSE20346","Mast cells activated",0
"GSM509719","Bacterial_Pneumonia","GSE20346","Eosinophils",0
"GSM509719","Bacterial_Pneumonia","GSE20346","Neutrophils",0.370555606875584
"GSM509724","Bacterial_Pneumonia","GSE20346","B cells naive",0
"GSM509724","Bacterial_Pneumonia","GSE20346","B cells memory",0.0662187618120634
"GSM509724","Bacterial_Pneumonia","GSE20346","Plasma cells",0
"GSM509724","Bacterial_Pneumonia","GSE20346","T cells CD8",0
"GSM509724","Bacterial_Pneumonia","GSE20346","T cells CD4 naive",0.052620098409321
"GSM509724","Bacterial_Pneumonia","GSE20346","T cells CD4 memory resting",0
"GSM509724","Bacterial_Pneumonia","GSE20346","T cells CD4 memory activated",0.00376552195427429
"GSM509724","Bacterial_Pneumonia","GSE20346","T cells follicular helper",0
"GSM509724","Bacterial_Pneumonia","GSE20346","T cells regulatory (Tregs)",0.0155555693665326
"GSM509724","Bacterial_Pneumonia","GSE20346","T cells gamma delta",0.00952739775821109
"GSM509724","Bacterial_Pneumonia","GSE20346","NK cells resting",0.00628530435944685
"GSM509724","Bacterial_Pneumonia","GSE20346","NK cells activated",0.00622881681308669
"GSM509724","Bacterial_Pneumonia","GSE20346","Monocytes",0.491416159852839
"GSM509724","Bacterial_Pneumonia","GSE20346","Macrophages M0",0.0121922605594406
"GSM509724","Bacterial_Pneumonia","GSE20346","Macrophages M1",0
"GSM509724","Bacterial_Pneumonia","GSE20346","Macrophages M2",0
"GSM509724","Bacterial_Pneumonia","GSE20346","Dendritic cells resting",0
"GSM509724","Bacterial_Pneumonia","GSE20346","Dendritic cells activated",0.0124407580487957
"GSM509724","Bacterial_Pneumonia","GSE20346","Mast cells resting",0.0441353328183852
"GSM509724","Bacterial_Pneumonia","GSE20346","Mast cells activated",0
"GSM509724","Bacterial_Pneumonia","GSE20346","Eosinophils",0
"GSM509724","Bacterial_Pneumonia","GSE20346","Neutrophils",0.279614018247603
"GSM509729","Bacterial_Pneumonia","GSE20346","B cells naive",0
"GSM509729","Bacterial_Pneumonia","GSE20346","B cells memory",0.0573473225538738
"GSM509729","Bacterial_Pneumonia","GSE20346","Plasma cells",0
"GSM509729","Bacterial_Pneumonia","GSE20346","T cells CD8",0
"GSM509729","Bacterial_Pneumonia","GSE20346","T cells CD4 naive",0.0737648104046407
"GSM509729","Bacterial_Pneumonia","GSE20346","T cells CD4 memory resting",0
"GSM509729","Bacterial_Pneumonia","GSE20346","T cells CD4 memory activated",0.0115943550131001
"GSM509729","Bacterial_Pneumonia","GSE20346","T cells follicular helper",0
"GSM509729","Bacterial_Pneumonia","GSE20346","T cells regulatory (Tregs)",0.0154510992288103
"GSM509729","Bacterial_Pneumonia","GSE20346","T cells gamma delta",0.021112847769733
"GSM509729","Bacterial_Pneumonia","GSE20346","NK cells resting",0.0530139928258458
"GSM509729","Bacterial_Pneumonia","GSE20346","NK cells activated",0
"GSM509729","Bacterial_Pneumonia","GSE20346","Monocytes",0.420510760447679
"GSM509729","Bacterial_Pneumonia","GSE20346","Macrophages M0",0.0121324209833342
"GSM509729","Bacterial_Pneumonia","GSE20346","Macrophages M1",0
"GSM509729","Bacterial_Pneumonia","GSE20346","Macrophages M2",0
"GSM509729","Bacterial_Pneumonia","GSE20346","Dendritic cells resting",0
"GSM509729","Bacterial_Pneumonia","GSE20346","Dendritic cells activated",0.0109385765437132
"GSM509729","Bacterial_Pneumonia","GSE20346","Mast cells resting",0.00606151682295988
"GSM509729","Bacterial_Pneumonia","GSE20346","Mast cells activated",0
"GSM509729","Bacterial_Pneumonia","GSE20346","Eosinophils",0
"GSM509729","Bacterial_Pneumonia","GSE20346","Neutrophils",0.31807229740631
"GSM509751","Control","GSE20346","B cells naive",0.000475275728571253
"GSM509751","Control","GSE20346","B cells memory",0.0309365431742752
"GSM509751","Control","GSE20346","Plasma cells",0
"GSM509751","Control","GSE20346","T cells CD8",0.188584656137509
"GSM509751","Control","GSE20346","T cells CD4 naive",0.125669632683297
"GSM509751","Control","GSE20346","T cells CD4 memory resting",0.039094811808657
"GSM509751","Control","GSE20346","T cells CD4 memory activated",0.00797970801589906
"GSM509751","Control","GSE20346","T cells follicular helper",0
"GSM509751","Control","GSE20346","T cells regulatory (Tregs)",0.0455594399926864
"GSM509751","Control","GSE20346","T cells gamma delta",0
"GSM509751","Control","GSE20346","NK cells resting",0.174896329303444
"GSM509751","Control","GSE20346","NK cells activated",0
"GSM509751","Control","GSE20346","Monocytes",0.123332304376719
"GSM509751","Control","GSE20346","Macrophages M0",0
"GSM509751","Control","GSE20346","Macrophages M1",0
"GSM509751","Control","GSE20346","Macrophages M2",0
"GSM509751","Control","GSE20346","Dendritic cells resting",0
"GSM509751","Control","GSE20346","Dendritic cells activated",0.000211380920049295
"GSM509751","Control","GSE20346","Mast cells resting",0.0291389929019079
"GSM509751","Control","GSE20346","Mast cells activated",0
"GSM509751","Control","GSE20346","Eosinophils",0
"GSM509751","Control","GSE20346","Neutrophils",0.234120924956985
"GSM509753","Control","GSE20346","B cells naive",0
"GSM509753","Control","GSE20346","B cells memory",0.0426870692085521
"GSM509753","Control","GSE20346","Plasma cells",0
"GSM509753","Control","GSE20346","T cells CD8",0.170292575646626
"GSM509753","Control","GSE20346","T cells CD4 naive",0.182300946313171
"GSM509753","Control","GSE20346","T cells CD4 memory resting",0.018388296627492
"GSM509753","Control","GSE20346","T cells CD4 memory activated",0.0225197419177735
"GSM509753","Control","GSE20346","T cells follicular helper",0
"GSM509753","Control","GSE20346","T cells regulatory (Tregs)",0.0316547528415839
"GSM509753","Control","GSE20346","T cells gamma delta",0
"GSM509753","Control","GSE20346","NK cells resting",0.151478742454624
"GSM509753","Control","GSE20346","NK cells activated",0
"GSM509753","Control","GSE20346","Monocytes",0.122588638726384
"GSM509753","Control","GSE20346","Macrophages M0",0.00333841586731231
"GSM509753","Control","GSE20346","Macrophages M1",0
"GSM509753","Control","GSE20346","Macrophages M2",0
"GSM509753","Control","GSE20346","Dendritic cells resting",0
"GSM509753","Control","GSE20346","Dendritic cells activated",0.00816639634743188
"GSM509753","Control","GSE20346","Mast cells resting",0.0305987755219895
"GSM509753","Control","GSE20346","Mast cells activated",0
"GSM509753","Control","GSE20346","Eosinophils",0
"GSM509753","Control","GSE20346","Neutrophils",0.215985648527059
"GSM509755","Control","GSE20346","B cells naive",0
"GSM509755","Control","GSE20346","B cells memory",0.0184921124137065
"GSM509755","Control","GSE20346","Plasma cells",0
"GSM509755","Control","GSE20346","T cells CD8",0.294045768540752
"GSM509755","Control","GSE20346","T cells CD4 naive",0
"GSM509755","Control","GSE20346","T cells CD4 memory resting",0
"GSM509755","Control","GSE20346","T cells CD4 memory activated",0.0169219496818706
"GSM509755","Control","GSE20346","T cells follicular helper",0
"GSM509755","Control","GSE20346","T cells regulatory (Tregs)",0.0185878376650573
"GSM509755","Control","GSE20346","T cells gamma delta",0
"GSM509755","Control","GSE20346","NK cells resting",0.233261966816924
"GSM509755","Control","GSE20346","NK cells activated",0
"GSM509755","Control","GSE20346","Monocytes",0.148308234838889
"GSM509755","Control","GSE20346","Macrophages M0",0.0225295484224039
"GSM509755","Control","GSE20346","Macrophages M1",0
"GSM509755","Control","GSE20346","Macrophages M2",0
"GSM509755","Control","GSE20346","Dendritic cells resting",0
"GSM509755","Control","GSE20346","Dendritic cells activated",0
"GSM509755","Control","GSE20346","Mast cells resting",0.00692152353305746
"GSM509755","Control","GSE20346","Mast cells activated",0
"GSM509755","Control","GSE20346","Eosinophils",0
"GSM509755","Control","GSE20346","Neutrophils",0.240931058087339
"GSM509757","Control","GSE20346","B cells naive",0
"GSM509757","Control","GSE20346","B cells memory",0.023091419109601
"GSM509757","Control","GSE20346","Plasma cells",0
"GSM509757","Control","GSE20346","T cells CD8",0.16922044111824
"GSM509757","Control","GSE20346","T cells CD4 naive",0.0469998773885621
"GSM509757","Control","GSE20346","T cells CD4 memory resting",0.123908065930467
"GSM509757","Control","GSE20346","T cells CD4 memory activated",0.0192763233156066
"GSM509757","Control","GSE20346","T cells follicular helper",0
"GSM509757","Control","GSE20346","T cells regulatory (Tregs)",0.00410301279049422
"GSM509757","Control","GSE20346","T cells gamma delta",0
"GSM509757","Control","GSE20346","NK cells resting",0.163912916324138
"GSM509757","Control","GSE20346","NK cells activated",0
"GSM509757","Control","GSE20346","Monocytes",0.115370102985541
"GSM509757","Control","GSE20346","Macrophages M0",0.00853462619535002
"GSM509757","Control","GSE20346","Macrophages M1",0
"GSM509757","Control","GSE20346","Macrophages M2",0
"GSM509757","Control","GSE20346","Dendritic cells resting",0
"GSM509757","Control","GSE20346","Dendritic cells activated",0.001142686766568
"GSM509757","Control","GSE20346","Mast cells resting",0.0139564457493822
"GSM509757","Control","GSE20346","Mast cells activated",0
"GSM509757","Control","GSE20346","Eosinophils",0
"GSM509757","Control","GSE20346","Neutrophils",0.31048408232605
"GSM509759","Control","GSE20346","B cells naive",0
"GSM509759","Control","GSE20346","B cells memory",0.00953409787869005
"GSM509759","Control","GSE20346","Plasma cells",0
"GSM509759","Control","GSE20346","T cells CD8",0.115141030067516
"GSM509759","Control","GSE20346","T cells CD4 naive",0.0630213264877833
"GSM509759","Control","GSE20346","T cells CD4 memory resting",0.13610400639329
"GSM509759","Control","GSE20346","T cells CD4 memory activated",0.0171717509358079
"GSM509759","Control","GSE20346","T cells follicular helper",0
"GSM509759","Control","GSE20346","T cells regulatory (Tregs)",0.0159748549844394
"GSM509759","Control","GSE20346","T cells gamma delta",0
"GSM509759","Control","GSE20346","NK cells resting",0.132070422511671
"GSM509759","Control","GSE20346","NK cells activated",0
"GSM509759","Control","GSE20346","Monocytes",0.182080736711792
"GSM509759","Control","GSE20346","Macrophages M0",0.0196548543976983
"GSM509759","Control","GSE20346","Macrophages M1",0
"GSM509759","Control","GSE20346","Macrophages M2",0
"GSM509759","Control","GSE20346","Dendritic cells resting",0
"GSM509759","Control","GSE20346","Dendritic cells activated",0.000955374094889805
"GSM509759","Control","GSE20346","Mast cells resting",0.00139257266198303
"GSM509759","Control","GSE20346","Mast cells activated",0
"GSM509759","Control","GSE20346","Eosinophils",0
"GSM509759","Control","GSE20346","Neutrophils",0.30689897287444
"GSM509761","Control","GSE20346","B cells naive",0
"GSM509761","Control","GSE20346","B cells memory",0.0574124057027909
"GSM509761","Control","GSE20346","Plasma cells",0
"GSM509761","Control","GSE20346","T cells CD8",0.172553841969533
"GSM509761","Control","GSE20346","T cells CD4 naive",0.0635687587276704
"GSM509761","Control","GSE20346","T cells CD4 memory resting",0.0892064613170937
"GSM509761","Control","GSE20346","T cells CD4 memory activated",0.00804391484957839
"GSM509761","Control","GSE20346","T cells follicular helper",0
"GSM509761","Control","GSE20346","T cells regulatory (Tregs)",0.0321763028921408
"GSM509761","Control","GSE20346","T cells gamma delta",0
"GSM509761","Control","GSE20346","NK cells resting",0.139239572651603
"GSM509761","Control","GSE20346","NK cells activated",0
"GSM509761","Control","GSE20346","Monocytes",0.145634159216661
"GSM509761","Control","GSE20346","Macrophages M0",0.013318057503501
"GSM509761","Control","GSE20346","Macrophages M1",0
"GSM509761","Control","GSE20346","Macrophages M2",0
"GSM509761","Control","GSE20346","Dendritic cells resting",0
"GSM509761","Control","GSE20346","Dendritic cells activated",0
"GSM509761","Control","GSE20346","Mast cells resting",0.0125642217293517
"GSM509761","Control","GSE20346","Mast cells activated",0
"GSM509761","Control","GSE20346","Eosinophils",0
"GSM509761","Control","GSE20346","Neutrophils",0.266282303440076
"GSM509763","Control","GSE20346","B cells naive",0
"GSM509763","Control","GSE20346","B cells memory",0.0494452936671126
"GSM509763","Control","GSE20346","Plasma cells",0
"GSM509763","Control","GSE20346","T cells CD8",0.312030249520485
"GSM509763","Control","GSE20346","T cells CD4 naive",0.00953486653908822
"GSM509763","Control","GSE20346","T cells CD4 memory resting",0
"GSM509763","Control","GSE20346","T cells CD4 memory activated",0.035346254622089
"GSM509763","Control","GSE20346","T cells follicular helper",0
"GSM509763","Control","GSE20346","T cells regulatory (Tregs)",0.0197654330852905
"GSM509763","Control","GSE20346","T cells gamma delta",0
"GSM509763","Control","GSE20346","NK cells resting",0.220984163246697
"GSM509763","Control","GSE20346","NK cells activated",0
"GSM509763","Control","GSE20346","Monocytes",0.129193526637839
"GSM509763","Control","GSE20346","Macrophages M0",0.0027173280114611
"GSM509763","Control","GSE20346","Macrophages M1",0
"GSM509763","Control","GSE20346","Macrophages M2",0
"GSM509763","Control","GSE20346","Dendritic cells resting",0
"GSM509763","Control","GSE20346","Dendritic cells activated",0.00259641660418321
"GSM509763","Control","GSE20346","Mast cells resting",0.0243394207811042
"GSM509763","Control","GSE20346","Mast cells activated",0
"GSM509763","Control","GSE20346","Eosinophils",0
"GSM509763","Control","GSE20346","Neutrophils",0.19404704728465
"GSM509765","Control","GSE20346","B cells naive",0
"GSM509765","Control","GSE20346","B cells memory",0.0290548357972345
"GSM509765","Control","GSE20346","Plasma cells",0
"GSM509765","Control","GSE20346","T cells CD8",0.109556569602667
"GSM509765","Control","GSE20346","T cells CD4 naive",0.0967611108765038
"GSM509765","Control","GSE20346","T cells CD4 memory resting",0.0234901121935325
"GSM509765","Control","GSE20346","T cells CD4 memory activated",0.0353801771321058
"GSM509765","Control","GSE20346","T cells follicular helper",0
"GSM509765","Control","GSE20346","T cells regulatory (Tregs)",0.0247399132947691
"GSM509765","Control","GSE20346","T cells gamma delta",0
"GSM509765","Control","GSE20346","NK cells resting",0.278969416811061
"GSM509765","Control","GSE20346","NK cells activated",0
"GSM509765","Control","GSE20346","Monocytes",0.112750185826577
"GSM509765","Control","GSE20346","Macrophages M0",0.029132857639703
"GSM509765","Control","GSE20346","Macrophages M1",0
"GSM509765","Control","GSE20346","Macrophages M2",0
"GSM509765","Control","GSE20346","Dendritic cells resting",0
"GSM509765","Control","GSE20346","Dendritic cells activated",0.0013395337092103
"GSM509765","Control","GSE20346","Mast cells resting",0.00689834872826678
"GSM509765","Control","GSE20346","Mast cells activated",0
"GSM509765","Control","GSE20346","Eosinophils",0
"GSM509765","Control","GSE20346","Neutrophils",0.251926938388369
"GSM509767","Control","GSE20346","B cells naive",0
"GSM509767","Control","GSE20346","B cells memory",0.0345941627774864
"GSM509767","Control","GSE20346","Plasma cells",0
"GSM509767","Control","GSE20346","T cells CD8",0.211489949785526
"GSM509767","Control","GSE20346","T cells CD4 naive",0.0979679326315662
"GSM509767","Control","GSE20346","T cells CD4 memory resting",0.0763701789736272
"GSM509767","Control","GSE20346","T cells CD4 memory activated",0.00553314859628992
"GSM509767","Control","GSE20346","T cells follicular helper",0
"GSM509767","Control","GSE20346","T cells regulatory (Tregs)",0.0121719967840138
"GSM509767","Control","GSE20346","T cells gamma delta",0
"GSM509767","Control","GSE20346","NK cells resting",0.180025328118428
"GSM509767","Control","GSE20346","NK cells activated",0
"GSM509767","Control","GSE20346","Monocytes",0.165974733996295
"GSM509767","Control","GSE20346","Macrophages M0",0.00381269972547673
"GSM509767","Control","GSE20346","Macrophages M1",0
"GSM509767","Control","GSE20346","Macrophages M2",0.00671789571413318
"GSM509767","Control","GSE20346","Dendritic cells resting",0
"GSM509767","Control","GSE20346","Dendritic cells activated",0.000237956066288339
"GSM509767","Control","GSE20346","Mast cells resting",0.0150442461478387
"GSM509767","Control","GSE20346","Mast cells activated",0
"GSM509767","Control","GSE20346","Eosinophils",0
"GSM509767","Control","GSE20346","Neutrophils",0.19005977068303
"GSM509769","Control","GSE20346","B cells naive",0
"GSM509769","Control","GSE20346","B cells memory",0.0352568939956444
"GSM509769","Control","GSE20346","Plasma cells",0
"GSM509769","Control","GSE20346","T cells CD8",0.219033773184693
"GSM509769","Control","GSE20346","T cells CD4 naive",0.0915769340402968
"GSM509769","Control","GSE20346","T cells CD4 memory resting",0.0198628008157659
"GSM509769","Control","GSE20346","T cells CD4 memory activated",0.00364245634883308
"GSM509769","Control","GSE20346","T cells follicular helper",0
"GSM509769","Control","GSE20346","T cells regulatory (Tregs)",0.0421451710126366
"GSM509769","Control","GSE20346","T cells gamma delta",0
"GSM509769","Control","GSE20346","NK cells resting",0.150813821344511
"GSM509769","Control","GSE20346","NK cells activated",0
"GSM509769","Control","GSE20346","Monocytes",0.140731109460944
"GSM509769","Control","GSE20346","Macrophages M0",0
"GSM509769","Control","GSE20346","Macrophages M1",0
"GSM509769","Control","GSE20346","Macrophages M2",0
"GSM509769","Control","GSE20346","Dendritic cells resting",0
"GSM509769","Control","GSE20346","Dendritic cells activated",0.00471775445847805
"GSM509769","Control","GSE20346","Mast cells resting",0.0141554319859794
"GSM509769","Control","GSE20346","Mast cells activated",0
"GSM509769","Control","GSE20346","Eosinophils",0
"GSM509769","Control","GSE20346","Neutrophils",0.278063853352218
"GSM509771","Control","GSE20346","B cells naive",0.000937957914962294
"GSM509771","Control","GSE20346","B cells memory",0.0263275198685418
"GSM509771","Control","GSE20346","Plasma cells",0
"GSM509771","Control","GSE20346","T cells CD8",0.243283384497669
"GSM509771","Control","GSE20346","T cells CD4 naive",0.0203527226489961
"GSM509771","Control","GSE20346","T cells CD4 memory resting",0.0670032891939493
"GSM509771","Control","GSE20346","T cells CD4 memory activated",0.0426523854944705
"GSM509771","Control","GSE20346","T cells follicular helper",0
"GSM509771","Control","GSE20346","T cells regulatory (Tregs)",0.0136516277014779
"GSM509771","Control","GSE20346","T cells gamma delta",0
"GSM509771","Control","GSE20346","NK cells resting",0.161157995525556
"GSM509771","Control","GSE20346","NK cells activated",0
"GSM509771","Control","GSE20346","Monocytes",0.191067679571639
"GSM509771","Control","GSE20346","Macrophages M0",0.0118545024928134
"GSM509771","Control","GSE20346","Macrophages M1",0
"GSM509771","Control","GSE20346","Macrophages M2",0.00472022697817874
"GSM509771","Control","GSE20346","Dendritic cells resting",0
"GSM509771","Control","GSE20346","Dendritic cells activated",0.00210140511527378
"GSM509771","Control","GSE20346","Mast cells resting",0.0184548633876161
"GSM509771","Control","GSE20346","Mast cells activated",0
"GSM509771","Control","GSE20346","Eosinophils",0
"GSM509771","Control","GSE20346","Neutrophils",0.196434439608856
"GSM509773","Control","GSE20346","B cells naive",0
"GSM509773","Control","GSE20346","B cells memory",0.0286876260435213
"GSM509773","Control","GSE20346","Plasma cells",0
"GSM509773","Control","GSE20346","T cells CD8",0.303076144796888
"GSM509773","Control","GSE20346","T cells CD4 naive",0.07420293304129
"GSM509773","Control","GSE20346","T cells CD4 memory resting",0
"GSM509773","Control","GSE20346","T cells CD4 memory activated",0.0594494068133408
"GSM509773","Control","GSE20346","T cells follicular helper",0
"GSM509773","Control","GSE20346","T cells regulatory (Tregs)",0.00807919939260926
"GSM509773","Control","GSE20346","T cells gamma delta",0
"GSM509773","Control","GSE20346","NK cells resting",0.158918032461166
"GSM509773","Control","GSE20346","NK cells activated",0
"GSM509773","Control","GSE20346","Monocytes",0.159900138995869
"GSM509773","Control","GSE20346","Macrophages M0",0
"GSM509773","Control","GSE20346","Macrophages M1",0
"GSM509773","Control","GSE20346","Macrophages M2",0
"GSM509773","Control","GSE20346","Dendritic cells resting",0
"GSM509773","Control","GSE20346","Dendritic cells activated",0.00163101727323861
"GSM509773","Control","GSE20346","Mast cells resting",0.0191674255067804
"GSM509773","Control","GSE20346","Mast cells activated",0
"GSM509773","Control","GSE20346","Eosinophils",0
"GSM509773","Control","GSE20346","Neutrophils",0.186888075675297
"GSM509775","Control","GSE20346","B cells naive",0
"GSM509775","Control","GSE20346","B cells memory",0.0446063385969503
"GSM509775","Control","GSE20346","Plasma cells",0
"GSM509775","Control","GSE20346","T cells CD8",0.257164859627873
"GSM509775","Control","GSE20346","T cells CD4 naive",0.0299619337703553
"GSM509775","Control","GSE20346","T cells CD4 memory resting",0
"GSM509775","Control","GSE20346","T cells CD4 memory activated",0.0326776496506512
"GSM509775","Control","GSE20346","T cells follicular helper",0
"GSM509775","Control","GSE20346","T cells regulatory (Tregs)",0.0234546719699108
"GSM509775","Control","GSE20346","T cells gamma delta",0
"GSM509775","Control","GSE20346","NK cells resting",0.183526607747609
"GSM509775","Control","GSE20346","NK cells activated",0
"GSM509775","Control","GSE20346","Monocytes",0.15195987610817
"GSM509775","Control","GSE20346","Macrophages M0",0.00898913169652706
"GSM509775","Control","GSE20346","Macrophages M1",0
"GSM509775","Control","GSE20346","Macrophages M2",0
"GSM509775","Control","GSE20346","Dendritic cells resting",0
"GSM509775","Control","GSE20346","Dendritic cells activated",0.000662492598686927
"GSM509775","Control","GSE20346","Mast cells resting",0.0120761813461696
"GSM509775","Control","GSE20346","Mast cells activated",0
"GSM509775","Control","GSE20346","Eosinophils",0
"GSM509775","Control","GSE20346","Neutrophils",0.254920256887096
"GSM509777","Control","GSE20346","B cells naive",0
"GSM509777","Control","GSE20346","B cells memory",0.0404266237895921
"GSM509777","Control","GSE20346","Plasma cells",0
"GSM509777","Control","GSE20346","T cells CD8",0.175101861661869
"GSM509777","Control","GSE20346","T cells CD4 naive",0.0192970116660511
"GSM509777","Control","GSE20346","T cells CD4 memory resting",0.16815684023372
"GSM509777","Control","GSE20346","T cells CD4 memory activated",0.0172734832698089
"GSM509777","Control","GSE20346","T cells follicular helper",0
"GSM509777","Control","GSE20346","T cells regulatory (Tregs)",0.012364238878488
"GSM509777","Control","GSE20346","T cells gamma delta",0
"GSM509777","Control","GSE20346","NK cells resting",0.211892767483218
"GSM509777","Control","GSE20346","NK cells activated",0
"GSM509777","Control","GSE20346","Monocytes",0.108856239700973
"GSM509777","Control","GSE20346","Macrophages M0",0.00894691668813501
"GSM509777","Control","GSE20346","Macrophages M1",0
"GSM509777","Control","GSE20346","Macrophages M2",0
"GSM509777","Control","GSE20346","Dendritic cells resting",0
"GSM509777","Control","GSE20346","Dendritic cells activated",0.00185002738610001
"GSM509777","Control","GSE20346","Mast cells resting",0.00440260920008206
"GSM509777","Control","GSE20346","Mast cells activated",0
"GSM509777","Control","GSE20346","Eosinophils",0
"GSM509777","Control","GSE20346","Neutrophils",0.231431380041963
"GSM509779","Control","GSE20346","B cells naive",0
"GSM509779","Control","GSE20346","B cells memory",0.0545600809034467
"GSM509779","Control","GSE20346","Plasma cells",0
"GSM509779","Control","GSE20346","T cells CD8",0.15883020901075
"GSM509779","Control","GSE20346","T cells CD4 naive",0.0469341023876425
"GSM509779","Control","GSE20346","T cells CD4 memory resting",0.129051156326506
"GSM509779","Control","GSE20346","T cells CD4 memory activated",0.0167058884275903
"GSM509779","Control","GSE20346","T cells follicular helper",0
"GSM509779","Control","GSE20346","T cells regulatory (Tregs)",0.00917572550644999
"GSM509779","Control","GSE20346","T cells gamma delta",0
"GSM509779","Control","GSE20346","NK cells resting",0.138892129983204
"GSM509779","Control","GSE20346","NK cells activated",0
"GSM509779","Control","GSE20346","Monocytes",0.272760122862094
"GSM509779","Control","GSE20346","Macrophages M0",0.0264367791070896
"GSM509779","Control","GSE20346","Macrophages M1",0
"GSM509779","Control","GSE20346","Macrophages M2",0
"GSM509779","Control","GSE20346","Dendritic cells resting",0
"GSM509779","Control","GSE20346","Dendritic cells activated",0.00529815636630811
"GSM509779","Control","GSE20346","Mast cells resting",0.00103332209921352
"GSM509779","Control","GSE20346","Mast cells activated",0
"GSM509779","Control","GSE20346","Eosinophils",0
"GSM509779","Control","GSE20346","Neutrophils",0.140322327019705
"GSM509781","Control","GSE20346","B cells naive",0
"GSM509781","Control","GSE20346","B cells memory",0.0863969396089016
"GSM509781","Control","GSE20346","Plasma cells",0
"GSM509781","Control","GSE20346","T cells CD8",0.171167260653254
"GSM509781","Control","GSE20346","T cells CD4 naive",0.0779604832343813
"GSM509781","Control","GSE20346","T cells CD4 memory resting",0
"GSM509781","Control","GSE20346","T cells CD4 memory activated",0.045572316769839
"GSM509781","Control","GSE20346","T cells follicular helper",0
"GSM509781","Control","GSE20346","T cells regulatory (Tregs)",0.0455152155107684
"GSM509781","Control","GSE20346","T cells gamma delta",0
"GSM509781","Control","GSE20346","NK cells resting",0.193042600911907
"GSM509781","Control","GSE20346","NK cells activated",0
"GSM509781","Control","GSE20346","Monocytes",0.174888216070119
"GSM509781","Control","GSE20346","Macrophages M0",0.017332406700553
"GSM509781","Control","GSE20346","Macrophages M1",0
"GSM509781","Control","GSE20346","Macrophages M2",0
"GSM509781","Control","GSE20346","Dendritic cells resting",0
"GSM509781","Control","GSE20346","Dendritic cells activated",0.0132502679852565
"GSM509781","Control","GSE20346","Mast cells resting",0
"GSM509781","Control","GSE20346","Mast cells activated",0
